id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId,archivo,keyword
1167863135933349888,2019-08-31 18:14:04+00:00,"#Importante En una nueva carta, 'Iván Márquez' y los otros disidentes, quienes se autodenominan el “Nuevo Poder”, aseguran estar abiertos al diálogo a través de un proceso Constituyente https://t.co/XPmbQftIrT https://t.co/qpUCK4020y",0,1,0,1,es,,['Importante'],,97100000,ElNuevoSiglo,"Cuenta oficial de El Nuevo Siglo. Diario especializado en análisis político y económico.  

Facebook: bit.ly/2aJWdVH  
Instagram: bit.ly/2Pao2Ml",2009-12-16 00:51:49+00:00,141517,Bogotá - Colombia,True,None,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1167862061402951681,2019-08-31 18:09:47+00:00,"@raquel4801 cuando, como y donde? cuenta con migo para salir a la calle y exigir la apertura de un Proceso Constituyente …",0,0,3,0,es,,,"[User(username='raquel4801', id=2665463588, displayname='raquel4801', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1101947756619448321,yerrenteria,,2019-03-02 20:49:53+00:00,1239,,False,1167852088354844673,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1167855709012279296,2019-08-31 17:44:33+00:00,"@raquel4801 Te imaginas Raquel una manifestacion solo de parados por ejemplo unos pocos 500,000 de todos cuantos hay, si no somos capaces de movilizar ni 100 mil como vamos a exigir un proceso constituyente?",1,0,3,0,es,,,"[User(username='raquel4801', id=2665463588, displayname='raquel4801', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",703277731782463488,cclapton1,"66   jubilado y Amante del rock y del blues odio las injusticias.natural como la vida misma, LA IZQUIERDA SE CONSTRUYE CON HECHOS, Y NO CON PALABRAS.",2016-02-26 17:57:32+00:00,13428,,False,1167852272598077440,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1167852088354844673,2019-08-31 17:30:10+00:00,"Si fuéramos un País con cultura política y dignidad ciudadana, no permitiríamos la celebración de nuevas elecciones, que supone cachondearse de todos nosotros, sino que tendríamos que salir a la calle y exigir la apertura de un Proceso Constituyente …",7,71,132,1,es,,,,2665463588,raquel4801,"… una opinión sin argumentación carece de valor, si vienes a molestar durarás muy poco. No atiendo MD ...",2014-07-21 10:18:36+00:00,42854,,False,None,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1167818167592337408,2019-08-31 15:15:22+00:00,"@juanadiazchile @gatokupa_71 @berfontaine 2/2 Por cierto, el mismo tema q comentamos y por las mismas razones se mencionó en torno a cosas como consultas ciudadanas o proceso constituyente (q quienes participaron no eran los mismos q sí participaron).",0,0,1,0,es,,,"[User(username='juanadiazchile', id=734514457532092416, displayname='Juana Diaz', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='berfontaine', id=2471381887, displayname='Bernardo Fontaine', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1434309554,jjimeneza1972,"Sociólogo, Dr. Cs. Sociales, U. Chile. En peregrino esfuerzo por 'Esbozo Historia Global Formas Institucionales' https://t.co/nDbmz @juanjimenez@scholar.social",2013-05-17 00:13:00+00:00,1535,"Santiago, Chile",False,1167817875559735296,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1167817119343554560,2019-08-31 15:11:12+00:00,@jjimeneza1972 @gatokupa_71 @berfontaine Segun ustedes el que responde es porque esta a favor y el que no esta a favor no responde..... que opinan de las consultas ciudadanas y el proceso constituyente?,2,0,0,0,es,,,"[User(username='jjimeneza1972', id=1434309554, displayname='Juan Jiménez A.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='berfontaine', id=2471381887, displayname='Bernardo Fontaine', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",734514457532092416,juanadiazchile,"Chilena, judía, atea y amarilla. Nací en Kissufim, Israel, hoy dedicada a la ciencia y al emprendimiento.",2016-05-22 22:41:08+00:00,11154,"Brooklyn, NY",False,1167816348220739584,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1167797194780532736,2019-08-31 13:52:02+00:00,"Si te sirve de algo, no estás sola. Yo también lloré haciéndome la misma pregunta. El duelo duró hasta que me respondieron con el famoso ""No vale, yo no lo creo"" en pleno proceso constituyente.",2,0,1,0,es,,,,217261649,miba_especies,"Madre, 2 hijos maravillosos, apasionada cocinera en ejercicio que lleva hasta tu casa mi sazón. Se llama  ESPECIES.",2010-11-19 01:06:23+00:00,1377,Venezuela,False,None,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1167794959124180993,2019-08-31 13:43:09+00:00,"@gonzlez_vidal @GloriaElizo @tableroglobal A ver si averiguas en qué índice de V-Dem España està en posición 156 de 170, con CERO puntos.
En ""gobiernos regionales""?
CERO
155
#FakeDemocracy
#SubditosAtontados
#RegimenFallido
#ProcesoConstituyente",0,0,0,0,es,,"['FakeDemocracy', 'SubditosAtontados', 'RegimenFallido', 'ProcesoConstituyente']","[User(username='gonzlez_vidal', id=2421155026, displayname='EVG', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='GloriaElizo', id=301403189, displayname='Gloria Elizo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='tableroglobal', id=409892360, displayname='Carlos Enrique Bayo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",962270070260068353,Vinyaverda,"Les ideologies separen les persones i la cultura les uneix. 
El coneixement ens fa savis i l'opinió ens fa lliures",2018-02-10 10:20:37+00:00,2390,Kenya,False,1167792189331693569,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1167784513755328517,2019-08-31 13:01:39+00:00,"@elEconomistaes ""Resituarse consiste en recuperar el discurso del Proceso Constituyente y el d la consecución d la III República. Cuando digo discurso digo horizonte de ruptura. Ruptura significa construcción, elaboración, planificación, programación y acopio de fuerzas para hacerla posible.""",1,2,4,0,es,,,"[User(username='elEconomistaes', id=166507237, displayname='elEconomista.es', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1441037888,outsiderthor,"Autodidacte, eclèctic, lliurepensador, no compro motos. SK * LP. Identitat Insometible Indomable Inexpugnable. Lleig, fort i formal.
Foto by @kodamachu",2013-05-19 12:16:09+00:00,6822,"Terrassa, Catalunya, L'Univers",False,1167781635326140423,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1167750790720761856,2019-08-31 10:47:38+00:00,"@SergyGamo @MiercolesRepub1 Habrá que ir educando a los cachorros para que se vayan mentalizado de que es imposible parar la evolución hacia la República.
Proceso constituyente, fuera corona, fuera Senado, listas abiertas obligatorias en los partidos y así se acaba el gobierno del Ibex.",0,1,4,0,es,,,"[User(username='SergyGamo', id=824314122884022274, displayname='Sergi Gamo😈🔻🇵🇸🇮🇸', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MiercolesRepub1', id=1021561931856048128, displayname='21.00 h Miércoles Republicano  ❤💛💜', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1137218672,kantabross,"Cabreado, desencantado, deseando cambiar el país desde dentro, porque necesitamos un país nuevo. SyR.",2013-01-31 15:14:51+00:00,3346,,False,1167747955492827136,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
