date,id,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
2019-09-29 14:25:29+00:00,1178314859768877057,"@Aleluisoro @MaritaBalbi @IloveRA25 @PatoBullrich Alejandro, estamos con unos deficits económicos impensados, los k sueñan con una nueva Convención Constituyente, el Congreso y las Legislaturas cuestan fortunas impensadas, no estamos para grandes proyectos! Estamos rozando una hiper, dejemos de delirar, No hay para flan!!!",1,0,0,0,es,,,"[User(username='IloveRA25', id=721822113590591488, displayname='ILoveCAT 🖐️(Mony)🇦🇷🇪🇦', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PatoBullrich', id=54414081, displayname='Patricia Bullrich', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1258023902,LuzAliciaFlores,"""Se hace camino al hacer"" Mauricio Wiesenthal.",2013-03-10 21:42:39+00:00,3166,"Corrientes, Argentina",False,1178314195349200896
2019-09-28 13:46:31+00:00,1177942665347964928,"Durante la Convención Constituyente de 1994, Raúl Alfonsín vivió meses en una austera habitación del contrafrente del histórico Hotel Castelar de Santa Fe. A ese cuarto, el 121, lo están restaurando para dejarlo como era cuando estaba Raúl. ¡Gracias por invitarme a visitarlo! https://t.co/ukcVwS1vFo",31,97,554,7,es,,,,101884357,RICALFONSIN,"Militante Radical. Construyamos un país moderno y solidario, donde crecimiento sea desarrollo para todos. #RadicalizarLaUCR",2010-01-04 22:49:35+00:00,367839,Argentina,True,None
2019-09-27 21:40:23+00:00,1177699533121359872,@nachomdeo Me parece una barbaridad... Pero no es tan fácil reformar nuestra constitución. Primero conseguir la mayoría de 2/3 para convocar una Convención Constituyente y después la asamblea popular que la avale. Nuestra constitución es bastante rígida con respecto a este tema.,0,0,0,0,es,,,"[User(username='nachomdeo', id=1090030958, displayname='Nacho Montes de Oca', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",194439509,mikefink22,"Solo un cordobés más en la tierra media. Combatiendo orcos.
Donde hay frío hay más desarrollo. #TeamInvierno
bloqueo a casi todo K q pase por mi TL",2010-09-24 03:32:32+00:00,695,La Ciudad de la Revolución,False,1177641806902829057
2019-09-27 19:41:35+00:00,1177669633685512193,"#ChubutEnLucha Sigue el bloqueo en YPF, cortes, tomas, paros. “Fuera Arcioni. Llamar urgente a Convención Constituyente y que decida el pueblo cómo dar vuelta todo”, @EmilseSaavedra candidata a diputada nacional @MSTargentina en FIT Unidad Mirá el video https://t.co/PY97bTZ4I6",0,3,6,0,es,,['ChubutEnLucha'],"[User(username='EmilseSaavedra', id=189354514, displayname='Emilse Saavedra', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MSTargentina', id=246964498, displayname='MST Argentina', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",2807512916,FrancisTorresBA,,2014-09-13 13:41:32+00:00,916,La Plata,False,None
2019-09-25 09:41:01+00:00,1176793722748620800,"Con tanta bici me están quedando unas gambas tipo garrafa de gas. Eso sí, la zapán no te la bajo ni por decreto de una Convención Constituyente.",0,0,0,0,es,"Place(id='018f1cde6bad9747', fullName='Ciudad Autónoma de Buenos Aires, Argentina', name='Ciudad Autónoma de Buenos Aires', type='city', country='Argentina', countryCode='AR')",,,48173144,sontresbotas,"Cuesta mucho ser auténtica, Señora. Y en estas cosas no hay que ser rácana. Porque una es más auténtica cuanto más se parece a lo que ha soñado de sí misma.",2009-06-18 00:09:53+00:00,217,Reino del Revés,False,None
2019-09-23 12:35:26+00:00,1176112836810027008,Rosas llamo a la Convención Constituyente  de 1853 y Boca gano en el Bernabeu el 9 de diciembre de 2018,0,0,0,0,es,,,,887337339990704128,MarcoTulioCic10,Anti populista. Soy del 41 %.,2017-07-18 15:44:42+00:00,522,,False,None
2019-09-23 11:48:58+00:00,1176101145619681280,"Oliva. CONVENCIÓN CONSTITUYENTE: EL PRIMER PLENARIO TERMINÓ CON UNA RÁPIDA VOTACIÓN QUE GANÓ LA MINORÍA.
https://t.co/NaBkxutQYG",0,0,1,0,es,,,,194139530,fmjoven107,Director de Fm Joven 107.5 Oliva - Periodista No Dependiente - Hincha de Belgrano de Córdoba,2010-09-23 14:38:35+00:00,602,Oliva-Córdoba-Argentina,False,None
2019-09-23 03:41:01+00:00,1175978346313703424,"@LuisGasulla @periodismoypun2 X favor ya q tanto insisteron en la Convención Constituyente en llamarla «Autónoma», basta! Seamos autónomos y q nos paguen a nosotros si nos quieren tener de Capital! Encima la Legislatura premió a Fito Páez al q le damos asco! Porteña orgullosa! https://t.co/LZik1KfEgd",0,0,1,0,es,,,"[User(username='LuisGasulla', id=159210352, displayname='Luis Gasulla', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='periodismoypun2', id=1037753640180740096, displayname='PeriodismoyPunto', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",368423427,anasebastian27,Escritora creativa e institucional - Comunicación & Prensa- ENACOM- Docente,2011-09-05 16:25:24+00:00,157,Argentina - Nederland,False,1175798059864866828
2019-09-21 23:12:11+00:00,1175548306673586177,Convención constituyente 1990  #TdF #Alfonsin https://t.co/HpGPTbbwml,0,0,1,0,es,"Place(id='01e184351f8c7470', fullName='Río Grande, Argentina', name='Río Grande', type='city', country='Argentina', countryCode='AR')","['TdF', 'Alfonsin']",,2495209928,nv_fz,Fueguina. Radical. Diplomada en Género y Políticas Públicas de Gestión Territorial. Estudiante UNTDF e integrante de La Reforma UNTDF y Línea Florentina TDF,2014-05-14 22:39:24+00:00,101,Rio Grande,False,None
2019-09-21 15:12:26+00:00,1175427572764729345,"@Primoilluminati @SandraBMart ¿Vos pensás que en una convención constituyente integrada en un 70% por peronistas eso se aprobaría? Ja. 
Quieren cambiar la Constitución para convertirla en más bananera aún (ver caso Venezuela nuevamente).",2,7,39,1,es,,,"[User(username='Primoilluminati', id=2540636528, displayname='Pincho - NO FUERON 30.000 🇦🇷🇩🇪🇨🇴', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SandraBMart', id=723794514, displayname='SandraB.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",892024975128920064,Sybilla1201,"Agua, jabón, pico y pala para cada uno. Eso es justicia social.
Acá a los k no se les devuelve seguimiento, sólo block.
Macri4ever",2017-07-31 14:11:41+00:00,6375,"CABA, Argentina ",False,1175405726669389825
2019-09-20 19:25:03+00:00,1175128758807945217,"@nachobarreiro2 @danielsabsayok Para modificarlos habría que hacer una Convención constituyente... No constituida. Justamente porq se constituyen las nuevas bases del país.  Es un tecnicismo, un arma de doble filo para justificar dar por terminada la República. Una nueva justicia, no te suena raro? 😒",1,0,1,0,es,,,"[User(username='NachoBarreiro2', id=1550996184197697536, displayname='Nacho Barreiro', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='danielsabsayok', id=898291119448109056, displayname='Daniel Sabsay', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1049823569037942784,F93476965,Tratando de entender porque estamos donde estamos...,2018-10-10 00:46:58+00:00,56,Argentina,False,1175124678203052032
2019-09-20 19:11:25+00:00,1175125326277615616,"@anibal_artigues @LongobardiM Es cierto, pero una cosa es votar una Ley laboral (caso Banelco) con mayoría simple y otra son 2/3 de los votos ""en ambas Cámaras"" para llamar a Convención Constituyente.",1,0,1,0,es,,,"[User(username='anibal_artigues', id=968616689763082241, displayname='Raul Anibal Artigues', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='LongobardiM', id=183408601, displayname='Marcelo Longobardi', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",118180854,Tito1940,Distribuidor de publicaciones. Empecinado en llevar la República de nuevo al lugar que ocupó hasta 1943.,2010-02-27 21:20:43+00:00,1641,"Resistencia, Chaco, Argentina",False,1175001734638444544
2019-09-20 14:22:50+00:00,1175052703443165194,¿La Fiscal Caamaño estará al tanto de que la necesidad de reforma y llamado a Convención Constituyente se decide con los 2/3 de los votos de cada una de las Cámaras del Congreso Nacional? (art. 30º) ¿Tanta fe se tienen para el 27 de octubre?,0,0,0,0,es,,,,118180854,Tito1940,Distribuidor de publicaciones. Empecinado en llevar la República de nuevo al lugar que ocupó hasta 1943.,2010-02-27 21:20:43+00:00,1641,"Resistencia, Chaco, Argentina",False,None
2019-09-19 23:22:42+00:00,1174826177262956545,"@ArgManzana ""Respeto los resultados de la convención Constituyente"", que lindo, no? Hermoso, dejemos que lo que pueda condenar a nuestro país en el futuro siga. Me estás admitiendo lo inútiles que fueron y la nula mejoría que representaron frente al Peronismo. (+)",1,0,2,0,es,,,,4541794755,ATomas_23,Orgullosamente Argentino 🇦🇷 Lic en Ciencias Políticas y Relaciones Internacionales.,2015-12-20 02:57:46+00:00,2220,"Buenos Aires, Argentina",False,1174821240479072256
2019-09-18 12:08:18+00:00,1174294072040837120,"@barandista @Laurix73 @hermes_msgr @srodriguezrey @flaicaster En mi materia de la facultad trabajamos sobre el discurso de Sampay en la Convención Constituyente y nos preguntamos de muchas formas diferentes si la Constitución del 49 fue una constitución pluralista, en qué rompió con el mundo liberal y cuáles son sus aspectos autoritarios.",1,0,1,0,es,,,"[User(username='barandista', id=1416277615, displayname='☠️☠️☠️', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Laurix73', id=254718492, displayname='Laura Romero', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='hermes_msgr', id=3990213015, displayname='H', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='srodriguezrey', id=292458412, displayname='Santiago Rodriguez Rey', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='flaicaster', id=2169655893, displayname='Nicolás Feierherd', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",69378196,ajmechet,Diputada @JuntosCambioAr por📍CABA. 📖 El Peronismo Menos Pensado. Profesora Pensamiento Político Argentino (UBA). Secretaria de Investigación UdelaCiudad.,2009-08-27 19:20:31+00:00,35534,,True,1174293804091879430
2019-09-18 01:19:59+00:00,1174130918346371072,"Pero que pelotudez más grande.

* Para modificar el preámbulo hay que hacer una convención constituyente
* El preámbulo no es normativo, no es parte del texto efectivo de la constitución.

Es como construir una máquina del tiempo para poder sopapear más veces a este mamerto.",1,0,1,0,es,,,,2957071,ralsina,"Un coso que codea.

Youtube: youtube.com/oldguyattheter…

Sitio: ralsina.me

Mastodon: @ralsina@social.ralsina.me",2007-03-30 10:27:02+00:00,2181,Argentina,False,None
2019-09-17 23:50:36+00:00,1174108421039300608,"@psirven @ShowMatch @lulipop07 @alferdez Es verso no se puede hacer eso no es cómo encamamrse con un chongo , debe reunir una convención constituyente y varios pasos que la muñeca inflable está jamás entendería",0,0,0,0,es,,,"[User(username='psirven', id=141317156, displayname='Pablo Sirvén', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ShowMatch', id=140154898, displayname='Showmatch', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='lulipop07', id=54343277, displayname='luciana salazar', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='alferdez', id=149991703, displayname='Alberto Fernández', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1086565325796245504,ermac5400,el fin nunca justifica los medios,2019-01-19 10:05:35+00:00,1836,"Buenos Aires, Argentina",False,1173986465010913281
2019-09-17 10:02:24+00:00,1173899999412989953,"Derqui declaró a la provincia en sedición, y el resultado casi inmediato fue la reanudación de las hostilidades.  El clima de hostilidad dominó la elección de los delegados porteños a la nueva convención constituyente. 
↕️ https://t.co/hL8fQNhu0c",1,0,1,0,es,,,,1527431342,AntesdeSerCalle,🚶‍♂️🚶‍♀️ Te invitamos a recorrer la historia que se cruza en cada esquina #AntesDeSerCalle -  Tu calle es parte de tu identidad -,2013-06-18 10:47:01+00:00,4314,Argentina,False,1173899992798519297
2019-09-16 16:13:30+00:00,1173631002574544896,Oliva: el jueves será la primera sesión ordinaria de la Convención Constituyente - https://t.co/0969OyJHyY https://t.co/7GzOrYqPqP,0,0,0,0,es,,,,765917392035803136,cbaintinforma,Somos un espacio periodístico independiente que difunde todas las informaciones que se originan en los 426 pueblos del interior cordobés.,2016-08-17 14:25:11+00:00,1341,,False,None
2019-09-15 02:50:32+00:00,1173066541438513152,"Imperdible programa de @plazarojas1 con la conducción de @emilianobursese 
La Reforma Constitucional de la Provincia de Buenos Aires de 1994 entrevistando a los dos presidentes de la Convención Constituyente",0,0,0,0,es,,,"[User(username='plazarojas1', id=1047949191107006466, displayname='Plaza Rojas', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='emilianobursese', id=171935405, displayname='Emiliano Bursese', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",759868466106994688,Arosteguy_Plus,"Asesor de Empresas. Contador Tributarista.
Foco en el Negocio.
Objetivo: Optimizar Resultados
Mejor Toma de Decisiones
instagram.com/arosteguy_plus/",2016-07-31 21:48:54+00:00,1321,"Buenos Aires, Argentina",False,None
2019-09-14 01:41:15+00:00,1172686716064456704,"@Flor_de_P El Teatro 3 de Febrero, dónde se reunieron para la Convención Constituyente del 94' se cae a pedazos. El escenario tiene rotas las maderas, ni hablar de las butacas. Total abandono.",0,0,0,1,es,,,"[User(username='Flor_de_P', id=174368061, displayname='Florencia Peña', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",155721495,lupita_1978,,2010-06-14 22:51:09+00:00,6,PARANA,False,1172553568689250305
