id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId,archivo,keyword
1156710940747935744,2019-07-31 23:39:13+00:00,"Más pendejo parecieran haber sido que efectivamente ese bodrio colaboraría una nueva constitución.
Y ni que decir de los que todavía creen",0,0,0,0,es,,,,143816942,OrestesSalerno,"TSU y Lic. en Adm. Esp. Gcia RRHH y Gcia Educacional Dr en  Ciencias Gerenciales
Doc Univ Asoc. Jub. Social 
Democrata y libre pensador
Publico en globedia.",2010-05-14 13:38:06+00:00,788,Venezuela,False,None,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1156710600002678784,2019-07-31 23:37:52+00:00,"@tuesta @mafersuarezcano Otra vez zzz lo vuelven tonyear a el y la población y sigue esto , y sigue y sigue. Necesitamos un shot down de la política por un año . Cerrar corngreso, nueva constitución ,nuevas leyes, con un grupo de los mejores peruanos. Ya no se puede más esto es un círculo vicioso",0,0,0,0,es,,,"[User(username='tuesta', id=17925531, displayname='Fernando Tuesta Soldevilla', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='mafersuarezcano', id=457180236, displayname='Marifer', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",703083259,almontenegros,ni de izquierda ni derecha solo queremos que los corruptos se vayan ala misma m...,2012-07-18 13:41:31+00:00,306,"Lima,Peru",False,1156685110860754947,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1156709675968151553,2019-07-31 23:34:12+00:00,"La Cámara paralela a la Asamblea Nacional, cuya misión era redactar una nueva Constitución, solo ha acelerado la deriva institucional de Venezuela https://t.co/cMpkod5hHF",4,32,15,2,es,,,,7996082,el_pais,"La mejor información en español. Con nuestra mirada puesta en España, Europa y América. Suscríbete: bit.ly/39L9ooB",2007-08-06 16:20:09+00:00,8754878,Madrid,True,None,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1156706650599899136,2019-07-31 23:22:10+00:00,"Lo único que le importa al gobierno es satisfacer los intereses de la @CONFIEP. El Pdte. @MartinVizcarraC ha dejado esto claro con la promulgación del D.S. 237-2019. ¡Exigimos una nueva Constitución que respete los derechos de los trabajadores!
https://t.co/vN10Vl5ccm
@SITOBUR",0,2,7,0,es,,,"[User(username='CONFIEP', id=430841477, displayname='CONFIEP', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MartinVizcarraC', id=4825296327, displayname='Martín Vizcarra', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SITOBUR', id=60445466, displayname='Sindicato SITOBUR', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",898066671365050369,SUTEP_Peru,Sindicato Unitario de Trabajadores en la Educación del Perú (SUTEP)- OFICIAL,2017-08-17 06:19:14+00:00,10588,Peru,False,None,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1156703801224638466,2019-07-31 23:10:51+00:00,@vagoilustrado Este ministro es un pelele del empresariado..... qué falta de dignidad.... #NuevaConstitución,1,1,9,0,es,,['NuevaConstitución'],"[User(username='vagoilustrado', id=168453688, displayname='Vagabundo ilustrado', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1716057560,ArcaZoo10,"#Mujer, #Animalista, #Vegana, #SoyDonante , #Reciclaje , #Ñurda #UdeChile #DDHH y #DDAA PatáEnLaRaja #PLR al fascismo a la corrupción y al maltrato animal",2013-08-31 15:57:23+00:00,1004,"Región del Maule , Chile ",False,1156648701907128332,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1156702385290567683,2019-07-31 23:05:13+00:00,"Ellos no se constituyeron para redactar una nueva constitución, porque se dieron cuenta que no es necesario hacerlo, con esta les basta y les sobra para violentarla",0,0,0,0,es,,,,1098769508188241921,milagro12676177,Contador  Público; Abogada; Espec. Gerencia Municipal.,2019-02-22 02:20:39+00:00,42,"Cagua, Venezuela",False,None,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1156700245792874496,2019-07-31 22:56:43+00:00,"Sí, #2AñosDePazANC, pero también dos años de DESIDIA, de POSTRACIÓN y de INEPTITUD.

⏩ ¿Y la nueva Constitución?

⏩ ¿No iban a acabar con la ""Guerra Económica?

#31Jul #FelizMiercoles",0,0,0,0,es,,"['2AñosDePazANC', '31Jul', 'FelizMiercoles']",,96431099,ejdecena,"★ 𝑳𝒊𝒃𝒓𝒆 𝒑𝒆𝒏𝒔𝒂𝒅𝒐𝒓 𝒚 𝒄𝒊𝒖𝒅𝒂𝒅𝒂𝒏𝒐 𝒅𝒆𝒍 𝒎𝒖𝒏𝒅𝒐.
★ 𝑨𝒏𝒂𝒍𝒊𝒔𝒊𝒔 𝒚 𝒄𝒓𝒊𝒕𝒊𝒄𝒂 𝒑𝒐𝒍𝒊𝒕𝒊𝒄𝒂.
★ 𝑫𝒂𝒕𝒂 𝑺𝒄𝒊𝒆𝒏𝒕𝒊𝒔𝒕.",2009-12-12 22:25:07+00:00,13320,𝗩𝗲𝗻𝗲𝘇𝘂𝗲𝗹𝗮    Te sigue,False,None,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1156699115230810114,2019-07-31 22:52:14+00:00,"@carejarra1984 @senadornavarro Ese juramento fue ilegal xq juro x una ""nueva Constitución"" y Ninguno de los honorables objeto @Congreso_HND X lo tanto desde ahí este wea ha sido traidor a la patria #Chilenos NO tenemos xq seguir manteniendo a un desleal y corrupto! #NoMasNavarro #NoMasNavarro #NoMasNavarro",0,1,1,0,es,,"['Chilenos', 'NoMasNavarro', 'NoMasNavarro', 'NoMasNavarro']","[User(username='carejarra1984', id=1068333795299008512, displayname='El perro del merluzo #Merlukele', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='senadornavarro', id=38550531, displayname='Alejandro Navarro Brain', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Congreso_HND', id=865738653296996353, displayname='Congreso Nacional de Honduras', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",55485032,aggrezgmailcom,"ann/
Tres Hombres que me absorben cada día y un Ángel que me cuida desde el Cielo...",2009-07-10 05:51:38+00:00,3761,,False,1155998263360675840,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1156691239502266369,2019-07-31 22:20:56+00:00,#refichajeilegitimos una bala en el zapato de los partidos politicos y un paso en falso hacia una nueva Constitución en Chile.,0,0,1,0,es,,['refichajeilegitimos'],,1408325852,nolberto_manuel,"Luchador social y de la clase trabajadora, por mi familia, por mi pais, no quiero mas saqueos ni que nos sigan engañando. FIN@AFP.#SextoRetiro100xCiento.",2013-05-06 17:53:02+00:00,443,chile,False,None,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1156685037221421057,2019-07-31 21:56:17+00:00,"DOS (2) AÑOS DESPUÉS !
Asamblea Nacional Constituyente "" PROMULGÓ"" 12 ... LEYES !
Peeeeero .... CERO articulos de la NUEVA CONSTITUCIÓN !
O sea : ¡ NADA ! https://t.co/ADofgbDTgF",0,2,1,0,es,,,,407963473,Yovendepatria,"PityYankee, Apátrida, Capitalista, traidor a la Patria, Majunche, #946 Lista Tascón y VENEZOLANO",2011-11-08 20:00:45+00:00,793,,False,None,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
