date,id,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
2019-09-29 19:58:14+00:00,1178398598372974593,"Este Lunes sintoniza en tu radio nuestro dial 90.5FM de RNV Region Central a las 9:00am tu Programa ABC en la Radio
Activos en el Proceso Constituyente y los despliegues de nuestra ANC

#JuntosSomosAguacero
#PuebloProtegidoEnRevolucion https://t.co/WRPJVQLlok",0,1,0,0,es,,"['JuntosSomosAguacero', 'PuebloProtegidoEnRevolucion']",,138112202,BussyGaleano,"Venezuela🇻🇪
Bolivarianamente Chavista.❤️🚩
Diputada De La Asamblea Nacional De Venezuela🏛️
Diputada por el estado Carabobo⛩️
PSUV
#BolivarianamenteChavista",2010-04-28 17:10:59+00:00,3248,Planeta Tierra,False,None
2019-09-29 19:55:13+00:00,1178397842207064065,"Este *_Lunes_* sintoniza en tu radio nuestro dial *_90.5FM de RNV Region Central_* a las *9:00am*  tu Programa *_ABC en la Radio_* 
Activos en el Proceso Constituyente y los despliegues de nuestra ANC

#JuntosSomosAguacero
#NosotrosVenceremos https://t.co/u7rlE3daS1",0,0,0,0,es,,"['JuntosSomosAguacero', 'NosotrosVenceremos']",,138112202,BussyGaleano,"Venezuela🇻🇪
Bolivarianamente Chavista.❤️🚩
Diputada De La Asamblea Nacional De Venezuela🏛️
Diputada por el estado Carabobo⛩️
PSUV
#BolivarianamenteChavista",2010-04-28 17:10:59+00:00,3248,Planeta Tierra,False,None
2019-09-29 19:54:13+00:00,1178397587902087168,"Este *_Lunes_* sintoniza en tu radio nuestro dial *_90.5FM de RNV Region Central_* a las *9:00am*  tu Programa *_ABC en la Radio_* 
Activos en el Proceso Constituyente y los despliegues de nuestra… https://t.co/Hm1bvSBUqS",0,0,0,0,es,,,,138112202,BussyGaleano,"Venezuela🇻🇪
Bolivarianamente Chavista.❤️🚩
Diputada De La Asamblea Nacional De Venezuela🏛️
Diputada por el estado Carabobo⛩️
PSUV
#BolivarianamenteChavista",2010-04-28 17:10:59+00:00,3248,Planeta Tierra,False,None
2019-09-29 16:18:41+00:00,1178343349050314755,"@Telemetro @AlvaroAlvaradoC Lo que rescato de Debate Abierto es: 1. La crisis institucional del país es general, El Sistema de Justicia y la Seguridad Pública en metástasis. No hay el liderazgo necesario ni voluntad del Ejecutivo que urge. Sólo queda El Proceso Constituyente ¡YA!",0,0,0,0,es,"Place(id='9d8ae4b0fac2036a', fullName='Panama', name='Panama', type='country', country='Panama', countryCode='PA')",,"[User(username='Telemetro', id=50091650, displayname='Telemetro', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AlvaroAlvaradoC', id=221066268, displayname='Alvaro Alvarado - Sin Rodeos', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",385587645,iwdlc,"Analista, Programador y Desarrollador de Sistemas Informáticos por mas de 50 años. No soy abogado ni tampoco ingeniero pero tengo un swing! Amo mi PANAMÁ.",2011-10-05 19:22:31+00:00,49,Panamá,False,None
2019-09-29 11:29:27+00:00,1178270559693611013,"La izquierda debería ir con unidad pero si tiene que surgir un partido nuevo debería ser uno inflexible con el PSOE, y no uno que le regale el apoyo. Uno que exigiera el fin del Régimen y el inicio de proceso constituyente, empezando por un referéndum sobre la jefatura de Estado.",1,13,26,0,es,,,,736185894089199616,Accountable2019,"Cumplimiento de programas.
¡Democraticemos cada ámbito!
Por @N_Band y @ZahiaGC
go.ivoox.com/sq/1498545 #DemócratasContraElRégimen
t.me/DemocratasCont…",2016-05-27 13:22:49+00:00,30108,Régimen78/39,False,None
2019-09-29 11:00:09+00:00,1178263188774834176,Estos son los principios básicos de Alternativa Republicana. ¿Nos ayudas a conseguirlos? #ProcesoConstituyente #RepúblicaYa https://t.co/zGuDcZKOrz,0,3,1,0,es,,"['ProcesoConstituyente', 'RepúblicaYa']",,2850019383,ALTER_Almeria,,2014-10-29 16:37:02+00:00,912,Almería,False,None
2019-09-29 07:08:53+00:00,1178204987442290689,"Anguita propone un ""proceso constituyente"" hacia una ""república federal, plurinacional y solidaria"" https://t.co/dLXCJSNZvg",0,0,0,0,es,,,,100764371,hectorartdi,"Soy padre, escritor y diseñador gráfico.",2009-12-31 13:14:04+00:00,643,Sabadell,False,None
2019-09-28 19:47:45+00:00,1178033574311862272,El proceso constituyente de la Bachelet fracasó porque el inútil de Beausejour estaba metido,0,0,2,0,es,,,,43639467,moninmoncada,,2009-05-31 04:14:45+00:00,960,"La Serena, Chile",False,None
2019-09-28 19:16:49+00:00,1178025787427082242,"Anguita propone un ""proceso constituyente"" hacia una ""república federal, plurinacional y solidaria"" https://t.co/XsI8vBotsz a través de @eldiarioes",0,0,0,0,es,,,"[User(username='eldiarioes', id=535707261, displayname='elDiario.es', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",295191363,isabelsanbe,Estudie en la Usal.  Socialista y Republicana. Al andar se hace camino...,2011-05-08 14:59:27+00:00,2117, Entre Salamanca y C. Rodrigo,False,None
2019-09-28 11:38:00+00:00,1177910325091409925,"#Bachelet gastó más de 3 mil millones de pesos en un #ProcesoConstituyente donde apenas participamos unos 100 mil chilenos mayores de 14 años (gran mayoria, funcionarios públicos)
Los hechos, desmienten argumentos de #SergioGamonal @elmostrador",0,1,2,0,es,,"['Bachelet', 'ProcesoConstituyente', 'SergioGamonal']","[User(username='elmostrador', id=12815132, displayname='El Mostrador', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",69669016,MarcosVelasquez,Chilote Abogado @derechouchile,2009-08-28 19:14:50+00:00,6398,,False,None
2019-09-28 08:52:52+00:00,1177868766857891840,"Es un proceso constituyente, me temo via @ctxt_es  @guillemmartnez https://t.co/OMJp3Lt2Yy",0,0,0,0,es,,,"[User(username='ctxt_es', id=2910853983, displayname='CTXT', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Guillemmartnez', id=205457327, displayname='@Guillemmartnez@sociale.network', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",444636313,CampsMarta,"Llicenciada en Història, periodista,  15 anys en política activa i ara col.laborant amb el sector públic com a consultora des de PWACS pwacs.es",2011-12-23 13:29:12+00:00,2080,"Lleida, España",False,None
2019-09-27 21:14:42+00:00,1177693067878506496,"@Tati_Reloaded No se pase pa la punta. Bachelet no respetó lo derechos del pueblo mapuche, en Arauco se torturó niñ@, adultos y su proceso constituyente fue una farsa. Digamos las cosas x su nombre, no desde la vereda q camina cabeza agacha.",1,0,0,0,es,,,"[User(username='Tati_Reloaded', id=171584903, displayname='𝗧𝗮𝘁𝗶', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",828776398387019776,AlonsoMedinaVa,quien dijo que todo está perdido...,2017-02-07 01:24:26+00:00,196,Curanilahue,False,1177637038528573440
2019-09-27 20:06:04+00:00,1177675796737134592,"Esta diputada anunció hoy, 27 de septiembre, su interés de presentar una iniciativa para que en el proceso constituyente, es decir en la elaboración de la nueva constitución se legisle el aborto en Jalisco. Esto ya lo habíamos advertido, comienza la cargada para querer imponer",1,0,0,0,es,,,,1091558242742927361,jlmonterde1,"Abogado, con bachillerato en didáctica de las matemáticas, con un año de Ingeniería Química y un premio nacional de petroquímica.",2019-02-02 04:45:40+00:00,689,"Atenas de Jalisco, GDL, CDMX.",False,1177675789971656705
2019-09-27 18:54:41+00:00,1177657830280716289,"@perejp @Casfetera Según me ha comentado un tuitero, el artista no es un cualquiera por qué es presidente del Proceso constituyente… Y se ha quedado tan ancho.",0,0,0,0,es,,,"[User(username='perejp', id=62331080, displayname='PereJP 🏳️\u200d🌈🚊🚲', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Casfetera', id=58738386, displayname='Комісаp', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",306834257,Hermenautas,"Lingüista. Europeísta. Izquierda no catalanista. Defensor del laicismo religioso o identitario. Las religiones o lenguas no tienen derechos. Sus fieles, sí.",2011-05-28 14:43:13+00:00,2333,Barcelona,False,1177641554078556160
2019-09-27 18:41:16+00:00,1177654454474170368,"La razón fundamental es que el pacto social de 1999 nace de un proceso constituyente aparenteme democrático, pero que en el fondo escondía un proyecto totalitario y de destrucción de las libertades y derechos fundamentales. Que además marca con énfasis grosero el desequilibrio",1,0,2,0,es,"Place(id='01c93e351e3122fb', fullName='Miranda, Venezuela', name='Miranda', type='admin', country='Venezuela', countryCode='VE')",,,131256861,cdanielmoreno,"Abogado #USM. Doctorante en Derecho #UCAB. Maestrante en Ciencia Política #USB.
Activista de #DDHH",2010-04-09 19:02:27+00:00,7360,Sucre. Miranda. Venezuela,False,1177650646989885440
2019-09-27 17:39:18+00:00,1177638859670216704,"RUPTURA CON EL RÉGIMEN DEL 78

Por un  proceso Constituyente que acabe con la partitocracia. 
Con unas instituciones y poder judicial al servicio del pueblo y no de los mercados. https://t.co/EwGpHAxg3e",0,2,7,0,es,,,,959050203050467329,somospueblo_es,"Transversales, disidentes e incómodos. 
Comprometidos con el futuro de nuestro PUEBLO",2018-02-01 13:06:01+00:00,2135,https://t.me/circulopueblo,False,None
