id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId,archivo,keyword
1200909333145509888,2019-11-30 22:47:51+00:00,#YoVotoSi Entre todos #NuevaConstitucionParaChile #EstoNoHaTerminado #ChileViolatesHumansRights #Chile  #ConvencionConstitucional https://t.co/vuUhiqSPX2,0,0,0,0,es,,"['YoVotoSi', 'NuevaConstitucionParaChile', 'EstoNoHaTerminado', 'ChileViolatesHumansRights', 'Chile', 'ConvencionConstitucional']",,1136686164394631169,JuanMenares4,Solo Por Hoy.,2019-06-06 17:27:54+00:00,2726,,False,None,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1200864892888244224,2019-11-30 19:51:16+00:00,Estas son las últimas láminas de la serie. Esperamos que les hayan gustado y que las usen y las difundan mucho! #NuevaConstitucion #Plebiscito #Apruebo #ConvencionConstitucional https://t.co/AJ571ATldf,0,5,8,0,es,,"['NuevaConstitucion', 'Plebiscito', 'Apruebo', 'ConvencionConstitucional']",,620090226,YOPIZA,"Subsecretaria de la Niñez en @SubseNinez
#RespetarLaNiñezEsley 👶🏽 👧🏻 👦🏿🤱🏻",2012-06-27 13:48:30+00:00,4668,Chile,False,None,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1200861255927582720,2019-11-30 19:36:48+00:00,"Para una #NuevaConstitución que nos lleve hacia una #democracia con #IgualdadDeGénero. Queremos plena igualdad para todxs.

#Plebiscito #ConvenciónConstitucional #IgualdadDeGénero https://t.co/sDtUNhUiN7",0,6,8,0,es,,"['NuevaConstitución', 'democracia', 'IgualdadDeGénero', 'Plebiscito', 'ConvenciónConstitucional', 'IgualdadDeGénero']",,397303564,FESChile,"Por una sociedad más #democrática, #justa y #solidaria. #FESChile 
Fundación Friedrich Ebert (FES) en Chile",2011-10-24 14:19:02+00:00,4206,Santiago de Chile,False,None,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1200840461784621057,2019-11-30 18:14:11+00:00,"@marcatuvoto @JPOrtizMoreno Por favor, podrían Uds. aclarar la diferencia entre (Convención Constitucional) y Asamblea Constituyente, porque veo que hay una diferencia abismal en ambas
Gracias",1,0,0,0,es,,,"[User(username='marcatuvoto', id=1179325141, displayname='Marca AC', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",167986415,ivanvega2,"Hijo de detenido desaparecido en 1976 y quiero un Chile mas Justo Solidario, con Educacion y Salud Gratuita …ambleaconstituyenteahora.blogspot.com",2010-07-18 02:30:43+00:00,8531,Chile,False,1200816954010791937,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1200839426739507202,2019-11-30 18:10:04+00:00,"[12/13] Para una #NuevaConstitución que responda a la #CrisisEcológica y el #CambioClimático y garantice el derecho a la naturaleza y a un ambiente sin contaminación. 

#Plebiscito #ConvenciónConstitucional #EmergenciaClimática https://t.co/peLBMfGkk5",1,6,6,0,es,,"['NuevaConstitución', 'CrisisEcológica', 'CambioClimático', 'Plebiscito', 'ConvenciónConstitucional', 'EmergenciaClimática']",,397303564,FESChile,"Por una sociedad más #democrática, #justa y #solidaria. #FESChile 
Fundación Friedrich Ebert (FES) en Chile",2011-10-24 14:19:02+00:00,4206,Santiago de Chile,False,1200727367595024384,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1200838865994559494,2019-11-30 18:07:50+00:00,"Hoy iniciamos una etapa que esperamos nos lleve a la Asamblea Constituyente,  Convención Constitucional no se confunda, asi que ahora voy por A(pruebo) C(onvención) C(onstitucional) #ACC #AsambleaConstituyente #NuevaConstitucion https://t.co/5Vd2dc48hg",0,1,3,0,es,"Place(id='0010b4cb51ca93d8', fullName='Santiago, Chile', name='Santiago', type='city', country='Chile', countryCode='CL')","['ACC', 'AsambleaConstituyente', 'NuevaConstitucion']",,145353649,maryecampos,"A veces soy la luz y otras la oscuridad. A veces soy la guerra y otras la paz. A veces soy el bien, y otras el mal. Vivo en medio de esta dualidad #PMP #AC",2010-05-18 19:28:48+00:00,531,Chile,False,None,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1200834889966379008,2019-11-30 17:52:02+00:00,@soledadromeroc @Allison76531551 @guillier Hoy tienes un mensaje muy concreto. Convención Constitucional con paridad de género. Cuestión a la cual se niega rotundamente el oficialismo.,2,0,3,0,es,,,"[User(username='soledadromeroc', id=304811506, displayname='Soledad Romero', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Allison76531551', id=978629388668424192, displayname='Allison', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='guillier', id=1248064796, displayname='Alejandro Guillier', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",53696726,Rodgardo,"Ciudadano de a pie, de convicciones firmes y sueños gigantes. +1 @Titi_cl",2009-07-04 15:54:47+00:00,1155,Donde me necesiten,False,1200826073052782595,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1200814799673843713,2019-11-30 16:32:12+00:00,#LasTesis #FelizSabado #ChileProtests #ChileViolatesHumanRights #ChileNoSeRinde #ChileViolaLosDerechosHumanos #Chileprotesta #ChileDespierta #chile #queverguenzadegobierno #NuevaConstitucionParaChile #ConvencionConstitucional #UnVioladorEnTuCamino @ONU_es #chile,0,0,0,0,qme,,"['LasTesis', 'FelizSabado', 'ChileProtests', 'ChileViolatesHumanRights', 'ChileNoSeRinde', 'ChileViolaLosDerechosHumanos', 'Chileprotesta', 'ChileDespierta', 'chile', 'queverguenzadegobierno', 'NuevaConstitucionParaChile', 'ConvencionConstitucional', 'UnVioladorEnTuCamino', 'chile']","[User(username='ONU_es', id=119844526, displayname='Naciones Unidas', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1136686164394631169,JuanMenares4,Solo Por Hoy.,2019-06-06 17:27:54+00:00,2726,,False,1200814796423204864,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1200784031538991133,2019-11-30 14:29:57+00:00,"#NuevaConstitución para autoridades sin privilegios. Fijar principios básicos para limitar sus sueldos y la reelección.

#Plebiscito #ConvenciónConstitucional https://t.co/TwltUuYm6h",0,0,5,0,es,,"['NuevaConstitución', 'Plebiscito', 'ConvenciónConstitucional']",,397303564,FESChile,"Por una sociedad más #democrática, #justa y #solidaria. #FESChile 
Fundación Friedrich Ebert (FES) en Chile",2011-10-24 14:19:02+00:00,4206,Santiago de Chile,False,None,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1200775918379323394,2019-11-30 13:57:42+00:00,"Ahora en reunión de @marcatuvoto, preparándonos para la pelea por el plebiscito de Abril! Apruebo la #NuevaConstitución y vamos por la Convención Constitucional! Con @Quechiledecida_ no sumamos con todo! https://t.co/yBrofGRXbz",4,32,63,1,es,,['NuevaConstitución'],"[User(username='marcatuvoto', id=1179325141, displayname='Marca AC', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Quechiledecida_', id=1194325444050468865, displayname='#QueChileDecidaxBoric', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",3245632047,DAndrade_S,"Ing UCh en MINDEF.
Aprendiendo con empatía.
Director @democraciaviva_ y parte de
RD 💚
Ex Presi @la_Fech 2017 
Vivo en PAC
#Ciclista #AguaEsUnDerecho 🌎",2015-05-11 01:14:15+00:00,7130,"Santiago, Chile",False,None,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
