date,id,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
2019-09-20 00:02:25+00:00,1174836170716397568,"@jquintero65 @LeonSterimberg @DonBendecido @CarlosAcostaCJL @CamaraColombia @EmelRojasC @RicardoAriasM @conecta2_CR @HectorJPardoV @tdfbogota @PachecoCuello @JhonMiltonR @ColombiaJu @dariogonzalezca @epalaciosenado @ColJustaLibres @pastoreduardoc @avivamiento @samuelazout @MarcoCSermoneta @marcospeckel @unidosxisrael @IsraelinSpanish @IsraelinCol @SenRubioPress @infopresidencia @CancilleriaCol @CarlosHolmesTru @IvanDuque @RevistaHyC @PremioAguila @CasaRocaSabanaN @CasaRocaMiami @casarocabogota @CasaRocaBmanga @CasaRocaBquilla @CasaRocaCali @dariosilvasilva @CasaRocaCgena @FALCAO @ValoresCristian @UEFAEURO @PESCAO_VIVO @realDonaldTrump @WhiteHouse @Israel @estadoisrael @USAenEspanol @LEONSK05134309 17 septiembre 1787 #Filadelfia
La Convención Constitucional adoptó Constitución de Estados Unidos, la cual luego fue ratificada por el pueblo

Cincuenta delegados de las trece colonias elaboraron la Constitución de @USA que empezó a regir a partir de 1789

https://t.co/WVsPebjQD6",0,0,1,0,es,,['Filadelfia'],"[User(username='jquintero65', id=1925360023, displayname='José Quintero', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='LeonSterimberg', id=899052489953222656, displayname='León Sterimberg', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DonBendecido', id=2355137168, displayname='El Señor Bendecido', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CarlosAcostaCJL', id=2342619001, displayname='Carlos Eduardo Acosta', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CamaraColombia', id=338472735, displayname='Cámara de Representantes de Colombia', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='EmelRojasC', id=3312759972, displayname='Emel Rojas', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RicardoAriasM', id=249445743, displayname='Ricardo Arias Mora', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='conecta2_CR', id=3437481129, displayname='ConectadosconCristo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='HectorJPardoV', id=298826704, displayname='hector j pardo v', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='tdfbogota', id=468418813, displayname='Mitabernaculo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PachecoCuello', id=1540863071643586560, displayname='Melissa Pacheco Cuello', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JhonmiltonR', id=1616116020271366162, displayname='Jhonmilton Becerra rodas', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ColombiaJu', id=4843774803, displayname='juan carlos', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='dariogonzalezca', id=394151603, displayname='Darío González  C', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='epalaciosenado', id=350387188, displayname='Edgar Palacio Mizrahi', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ColJustaLibres', id=890972660708102144, displayname='Colombia Justa Libres', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='pastoreduardoc', id=71042800, displayname='Apóstol Eduardo Cañas', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='avivamiento', id=231277847, displayname='Pastor Ricardo R', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='samuelazout', id=6342542, displayname='Samuel Azout', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MarcoCSermoneta', id=274639464, displayname='(((MarcoCSermoneta)))🇮🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='marcospeckel', id=524554352, displayname='Marcos Peckel', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='unidosxisrael', id=278151809, displayname='Unidos Por Israel', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='IsraelinSpanish', id=300886324, displayname='Israel en Español', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='IsraelinCol', id=148564278, displayname='Israel en Colombia', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SenRubioPress', id=229966028, displayname='Senator Rubio Press', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='infopresidencia', id=312887235, displayname='Presidencia Colombia 🇨🇴', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CancilleriaCol', id=262398126, displayname='Cancillería Colombia', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CarlosHolmesTru', id=349780099, displayname='Fundación Carlos Holmes Trujillo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='IvanDuque', id=77653794, displayname='Iván Duque 🇨🇴', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RevistaHyC', id=386248703, displayname='Revista Hechos & Crónicas', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PremioAguila', id=524032186, displayname='Premio Aguila', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CasaRocaSabanaN', id=485924410, displayname='Casa Roca Sabana Norte', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CasaRocaMiami', id=435952478, displayname='Casa Roca Miami', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='casarocabogota', id=702562578153738240, displayname='Casa Roca Bogotá', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CasaRocaBmanga', id=904396243, displayname='Casa Roca B/manga', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CasaRocaBquilla', id=902472013, displayname='CasaRocaBarranquilla', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CasaRocaCali', id=482197996, displayname='Casa Roca Cali', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='dariosilvasilva', id=2773732430, displayname='Darío Silva Silva', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CasaRocaCgena', id=904461870, displayname='Casa Roca Cartagena', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FALCAO', id=58531272, displayname='Radamel Falcao', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='UEFAEURO', id=1197537563214528512, displayname='Uefa123456', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PESCAO_VIVO', id=69495912, displayname='PESCAO VIVO', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='realDonaldTrump', id=25073877, displayname='Donald J. Trump', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='WhiteHouse', id=1323730225067339784, displayname='The White House', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Israel', id=52660746, displayname='Israel ישראל', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='estadoisrael', id=2247822258, displayname='Noticias de Israel', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='USAenEspanol', id=252176459, displayname='USA en Español', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='LEONSK05134309', id=1155956800627322880, displayname='LEON SK', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='usa', id=188021635, displayname='USA', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",3709172656,cjportillaj,"Abogado Conciliador, Amigable Componedor y Mediador
Derecho Público, Financiero y Económico

Gracias a Dios por la familia que me dio y por su misericordia",2015-09-19 17:14:49+00:00,1448,"Suba, Bogotá, D.C., Colombia",False,1174659469172715520
2019-09-19 23:55:45+00:00,1174834495670882305,"El 17 de septiembre de 1787, en Filadelfia, la Convención Constitucional adoptó La Constitución de Estados Unidos, la cual luego deberá ser ratificada por el pueblo. Cincuenta delegados de las trece colonias elaboraron la Constitución de EEUU, que empezó a regir a partir de 1789. https://t.co/XFP5wTz1MW",0,26,40,0,es,,,,1135574096,EsMemorable,"Historia, cultura, literatura, arte, filosofía, psicología, derechos humanos y civiles, astronomía y ciencia.",2013-01-31 00:19:36+00:00,98373,Planeta Tierra,False,None
2019-09-18 00:02:53+00:00,1174111513616904198,"Hoy es el Día de la Constitución, celebrando la adopción de la Constitución de los Estados Unidos y aquellos que se han convertido en ciudadanos estadounidenses. En este día, en 1787, los delegados a la Convención Constitucional firmaron el documento en Philadelphia. https://t.co/wYN8vfAHIK",0,0,0,0,es,,,,3236312211,ATSUDiversity,ATSU is  committed to an educational and collaborative environment embracing cultural proficiency.,2015-05-05 17:20:34+00:00,328,"Kirskville, MO and Mesa, AZ",False,None
2019-09-17 20:51:56+00:00,1174063459518033920,Fue adoptada en su forma original el 17 de septiembre de 1787 por la Convención Constitucional de Filadelfia (Pensilvania) y luego ratificada por el pueblo en convenciones en cada estado en el nombre de «Nosotros el… https://t.co/QJkyrk3fqI,0,0,0,0,es,,,,2840715802,cevacarabobo,Centro Binacional • Cursos de Inglés • 👈🏻 📓•Educación y cultura•📚 ☎️📞0241-412.1622/1623,2014-10-21 21:30:47+00:00,993,"Carabobo, Venezuela",False,None
2019-09-17 15:21:20+00:00,1173980263245864961,#17Sep de 1787 se crea la Constitución de los #EstadosUnidos de América; y es la ley suprema de #USA. La misma adoptada en su forma original por la Convención Constitucional de Filadelfia #Pensilvania y luego... https://t.co/76MV8Tpf0F,0,0,0,0,es,,"['17Sep', 'EstadosUnidos', 'USA', 'Pensilvania']",,75697585,w_brito,"Contador Público graduado en la Ucla de Barquisimeto Lara
Inscrito en el Colegio de Contadores Públicos del Estado Lara. 
Certificado Internacional de CRP",2009-09-20 02:14:19+00:00,641,Barquisimeto-Venezuela,False,None
2019-09-17 13:53:12+00:00,1173958081073557505,"#Efemérides La Constitución de los Estados Unidos, fue adoptada en su forma original el 17 de septiembre de 1787 por la Convención Constitucional de Filadelfia (Pensilvania) y luego ratificada por el pueblo en convenciones en cada estado en el nombre de «Nosotros el Pueblo». https://t.co/AOtggeXrJX",0,1,0,0,es,,['Efemérides'],,1135132560,DCETachira,Cuenta Oficial de la Dirección de Cultura de @gob_tachira. Director: Pedro Fressel Galaviz  Fortalecemos y promocionamos la cultura e idiosincrasia andina,2013-01-30 20:36:15+00:00,8065,Av. Universidad Sector Paramil,False,None
2019-09-12 21:44:20+00:00,1172264708856045569,"@DaniGagoPhoto @AntonioMaestre @quiquepeinado ""En este momento tengo una mayoría absoluta de votos en contra"" Mariano Rajoy. 
Por supuesto, son casos en los que se está forzando la norma y vulnerando una convención constitucional. Sin embargo, el precedente tiene una razón: no gozar de mayoría.",1,0,0,0,es,,,"[User(username='DaniGagoPhoto', id=861243728396251136, displayname='Dani Gago', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AntonioMaestre', id=94208950, displayname='AntonioMaestre', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='quiquepeinado', id=189906799, displayname='Quique Peinado', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1104699369721421826,drodasmartin,"Como resulta que no soy heredero: políticas, internacionales y periodismo a cachos en @uc3m/@UBAonline 💐",2019-03-10 11:03:48+00:00,569,"Torrelaguna, España",False,1172258421791428614
2019-09-01 16:41:40+00:00,1168202271366270976,El argumento que se presenta en este texto esquiva el problema que había yo identificado entre convención constitucional y ley constitucional. Craig plantea la prórroga como un ataque directo a la soberanía parlamentaria.,1,0,1,0,es,,,,185293144,andrews_cath,"Mex historian interested in law, constitutional thought & feminism. Profesora de la División de Historia del CIDE. Tuits a título personal. @andrews_cath@mas.to",2010-08-31 17:05:04+00:00,7430,Mexico,False,1168181781327163394
2019-08-28 14:53:50+00:00,1166725583683895297,"@Treintanyero En teoría, tiene poder de veto. En la práctica, lleva sin ejercerlo siglos, por lo que es convención constitucional no hacerlo. https://t.co/jsMrfj8Ab8",0,0,2,0,es,,,"[User(username='Treintanyero', id=106558636, displayname='Treintanyero (I y II)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",769273507,danilazarom,Tengo un papel que dice que soy jurista.,2012-08-20 10:30:29+00:00,3969,,False,1166721139223203841
2019-08-28 13:39:19+00:00,1166706832204869632,@CircusPanem No me convence la palabra “inconstitucionalidad”. Digamos que esto rompe la “convención” “constitucional” existente. Eso es un hecho no discutible.,1,0,0,0,es,,,"[User(username='CircusPanem', id=925057561807740933, displayname='Panem et Circenses', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1711305966,DesdelAtlantico,"Catedrático de Derecho Constitucional (Carlos Ruiz Miguel). Autor del blog Desde el Atlántico.
Potior mihi periculosa libertas quam secura et aurea servitus",2013-08-30 00:16:49+00:00,5281,Espańa,False,1166698651445551105
