id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId,archivo,keyword
1178456666989305856,2019-09-29 23:48:58+00:00,"""El kirchnerismo quiere construir una nueva Constitución a la manera chavista"" https://t.co/pKCElt9oep",0,0,0,0,es,,,,71605006,islasolaproducc,,2009-09-04 18:39:18+00:00,289,Zarate prov Bs As Argentina,False,None,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1178454640268058624,2019-09-29 23:40:55+00:00,"""El kirchnerismo quiere construir una nueva Constitución a la manera chavista"" https://t.co/5cB4broKAa",0,0,0,0,es,,,,563003243,Isismonarca,,2012-04-25 16:18:02+00:00,336,Argentina,False,None,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1178439732604362765,2019-09-29 22:41:41+00:00,"@UltimaHoracom para esto tenemos esta clase de diputados???? es abiertamente inconstitucional, alguna vez tendríamos que tener una nueva Constitución y en la misma agregar la figura de la SUSTITUCION POPULAR o REVOCACION DEL MANDATO.",0,2,6,0,es,,,"[User(username='UltimaHoracom', id=30054530, displayname='Última Hora', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",861376383305568256,AnibalCartaman,,2017-05-08 00:25:08+00:00,55,"Asuncion, Paraguay",False,1178437560722427904,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1178435389205426176,2019-09-29 22:24:25+00:00,"@HumbertoTYL @canalN_ Se dice ""disolver"" congresista, disolución del Congreso. Hasta ahí de acuerdo,  pero no me venga con asamblea constituyenre, ni nueva Constitución.",0,0,0,0,es,,,"[User(username='HumbertoTYL', id=760482557075087360, displayname='Humberto Morales', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='canalN_', id=248692867, displayname='Canal N', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1097914431932116992,SergioSaenzGorn,No podemos permitir que el comunismo se instaure en el Perú. #ComunismoEsMiseria No queremos ser otra Cuba o Venezuela,2019-02-19 17:42:53+00:00,82,,False,1177685221657006081,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1178432873990373383,2019-09-29 22:14:26+00:00,@glomuri64 @oraciopacori La izquierda que no te deja dormir pidió pide y pedirá cierre del congreso..nueva constitución..que tienen que ver los honorarios con las pendejadas juridicas de la mafia,0,0,1,0,es,,,"[User(username='glomuri64', id=157374410, displayname='GLORIA MURILLO', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='oraciopacori', id=762485061367177218, displayname='Oracio Pacori', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",274054604,enenocont,equilibrado objetivo solidario luchador sencible humano la vida lo exige..,2011-03-29 16:55:22+00:00,37,Lima Peru,False,1178409029976113152,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1178431613153267712,2019-09-29 22:09:25+00:00,"""El kirchnerismo quiere construir una nueva Constitución a la manera chavista"" https://t.co/0AfJVjxz11",0,0,0,0,es,,,,368412103,alvahoracio,"Contador público. Máster en responsabilidad social corporativa. Analista de riesgo crediticio y proyectos de inversión. DT. Fútbol. Mentor.
Procurador.",2011-09-05 16:04:25+00:00,52,Buenos Aires-Argentina-,False,None,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1178427813793124352,2019-09-29 21:54:19+00:00,"@juliocarlos1969 @jorgeolivos1 Justamente,esa”bonanza”se pudo aprovechar gracias a una nueva Constitución que lo permitió,el famoso piloto automático del que se aprovecharon los Ladrones que Ud.parece olvidar.",2,0,0,0,es,,,"[User(username='juliocarlos1969', id=221447477, displayname='Jon San', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='jorgeolivos1', id=286915737, displayname='Jorge Olivos', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",224191170,barencos,Patriota peruano,2010-12-08 11:19:40+00:00,3263,Machu Picchu.,False,1178417429078269955,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1178419352070164480,2019-09-29 21:20:42+00:00,"2/2 mañana debemos de cerrar el Congreso basta dilaciones nueva constitucion y elecciones generales y nada de comision permanente todas las ratas a su casa. Si antes con todo en contra pnp, militares, pj y fiscalia los tumbamos y ahora porque no. Todos nos une, nada nos separa.",0,0,0,0,es,,,,3023672819,DyerFrancisco,"Mi vida dedicada a defender a mi patria el Peru, construir una sociedad con valores ; He trabajado en el Sector Privado y Publico. Ahora soy Empresario.",2015-02-07 19:00:21+00:00,2468,,False,None,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1178413831384653834,2019-09-29 20:58:45+00:00,@GabyGnazzo @karismaetienne Organicemonos para recolectar firmas y convocar un constituyente. La constitución lo permite. Una nueva Constitución con revocatoria de mandato a cualquier cargo público y los nombramientos de los magistrados de la CSJ sea por eleccion popular y no de a dedo. Juntos podemos! https://t.co/JJzGqLT6k5,0,0,3,0,es,,,"[User(username='GabyGnazzo', id=53545653, displayname='Gaby Gnazzo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",122244725,RomanNagakane,"Asesor de Nutrición. Distribuidor de Herbalife. De la generación Michael Jordan, maestras con reglas tatequieto y birrias en la calles en vez de internet.",2010-03-12 02:39:15+00:00,111,Panamá,False,1178380192844304384,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
1178412104421957633,2019-09-29 20:51:54+00:00,@MientrasEnLaUDI ... La humanidad en suma..... levántate a votar el 2022 #NuevaConstitución #AC,0,1,3,0,es,,"['NuevaConstitución', 'AC']","[User(username='MientrasEnLaUDI', id=3005474543, displayname='El Good Looking flaite', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1716057560,ArcaZoo10,"#Mujer, #Animalista, #Vegana, #SoyDonante , #Reciclaje , #Ñurda #UdeChile #DDHH y #DDAA PatáEnLaRaja #PLR al fascismo a la corrupción y al maltrato animal",2013-08-31 15:57:23+00:00,1004,"Región del Maule , Chile ",False,1178381518869155840,Nueva_Constitucion_2019_Q3.csv,Nueva_Constitucion
