id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId,archivo,keyword
1190047120356708352,2019-10-31 23:25:18+00:00,"La Constitución de EEUU.

Promulgada el 17 de septiembre de 1.787 por la Convención Constitucional de Filadelfia. Docientos treinta y dos (232) años de vigencia.

El problema no son las constituciones; son los malos gobernantes.",1,4,0,0,es,,,,438436583,AlcibiadesMende,La libertad que defiendo está referida a aquella que tienen los individuos y las sociedades cuando son capaces de actuar de acuerdo con un ideal.,2011-12-16 15:51:14+00:00,2522,Venezuela,False,None,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189953615596867584,2019-10-31 17:13:44+00:00,"Constitución de Estados Unidos 232 años de vigencia.

Promulgada el 17 de septiembre de 1787 por la Convención Constitucional de Filadelfia.

El problema no son las constituciones; son los malos gobernantes.

Malos jueces; corrompidos.",1,5,2,1,es,,,,438436583,AlcibiadesMende,La libertad que defiendo está referida a aquella que tienen los individuos y las sociedades cuando son capaces de actuar de acuerdo con un ideal.,2011-12-16 15:51:14+00:00,2522,Venezuela,False,None,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189901661818494976,2019-10-31 13:47:18+00:00,"@Jaime_Bassa Sí.
Convención constitucional.",0,0,0,0,es,,,"[User(username='Jaime_Bassa', id=338689270, displayname='Jaime Bassa', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",2893811393,cons_tanzavm,Nutrición y Dietética  🥑🍒🍏🍉,2014-11-26 20:12:39+00:00,30,Viña del Mar/ Valparaíso Chile,False,1189640192031739904,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189695755054977025,2019-10-31 00:09:06+00:00,"Constitución de Estados Unidos 232 años de vigencia.

Promulgada el 17 de septiembre de 1787 por la Convención Constitucional de Filadelfia.

El problema no son las constituciones; son los malos gobernantes.",1,3,0,1,es,,,,438436583,AlcibiadesMende,La libertad que defiendo está referida a aquella que tienen los individuos y las sociedades cuando son capaces de actuar de acuerdo con un ideal.,2011-12-16 15:51:14+00:00,2522,Venezuela,False,None,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189655240708149248,2019-10-30 21:28:06+00:00,@CNNChile La Constitución de los Estados Unidos es la ley suprema de los Estados Unidos de América. Fue adoptada en su forma original el 17 de septiembre de 1787 por la Convención Constitucional de Filadelfia (Pensilvania) y luego ratificada por el pueblo en convenciones en cada estado...,0,0,4,0,es,,,"[User(username='CNNChile', id=18248645, displayname='CNN Chile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",438436583,AlcibiadesMende,La libertad que defiendo está referida a aquella que tienen los individuos y las sociedades cuando son capaces de actuar de acuerdo con un ideal.,2011-12-16 15:51:14+00:00,2522,Venezuela,False,1189632070416551936,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189654702276980736,2019-10-30 21:25:58+00:00,@CNNChile La Constitución de los Estados Unidos fue adoptada en su forma original el 17 de septiembre de 1787 por la Convención Constitucional de Filadelfia (Pensilvania) y luego ratificada por el pueblo en convenciones en cada estado...,0,0,0,0,es,,,"[User(username='CNNChile', id=18248645, displayname='CNN Chile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",438436583,AlcibiadesMende,La libertad que defiendo está referida a aquella que tienen los individuos y las sociedades cuando son capaces de actuar de acuerdo con un ideal.,2011-12-16 15:51:14+00:00,2522,Venezuela,False,1189653251362344960,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189522309897428993,2019-10-30 12:39:53+00:00,La convención constitucional significa corrupción desde la raíz,0,0,0,0,es,,,,774071,pepa,mi lobi yu 📣,2007-02-15 17:03:49+00:00,2067,,False,None,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189494128024981504,2019-10-30 10:47:54+00:00,"La Convención Constitucional implicaría parlamentarios en ejercicio y representantes de la población, y la Asamblea Constituyente, consistiría en representantes electos ad hoc, solo para estos fines (dedicación exclusiva).",2,27,79,2,es,,,,39056168,javiarce,"MPhil/PhD student @UCLAmericas. Chilean. Immigrant, Political Scientist, Feminist. @RedPolitologas. (ella/she/ela). Cats and memes.",2009-05-10 14:48:19+00:00,27110,"Camden Town, London",False,1189494126439518215,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189494126439518215,2019-10-30 10:47:54+00:00,"En qué consiste todo esto: que le pregunten a toda la ciudadanía chilena su opinión si quiere o no cambiar la Constitución (vía voto directo), y si se vota cambiar qué prefiere: una Convención Constitucional o una Asamblea Constituyente.",3,27,59,0,es,,,,39056168,javiarce,"MPhil/PhD student @UCLAmericas. Chilean. Immigrant, Political Scientist, Feminist. @RedPolitologas. (ella/she/ela). Cats and memes.",2009-05-10 14:48:19+00:00,27110,"Camden Town, London",False,1189494121175617537,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189336578461753348,2019-10-30 00:21:51+00:00,"Con un crecimiento débil ni con un lujo como Constitución formulada x Convención Constitucional de Filadelfia, ratificada por el pueblo, nos salvará.
Revisen el crecimiento de últimos 6 años, salarios reales algo puede orientar lo que pasa.",0,1,2,0,es,,,,103234367,luzedwards,"Poseedora de GRAN perfil al más puro estilo Cyrano de Bergerac, obviamente por su nariz y algo por su librepensamiento,parece que más patuda que perfiluda",2010-01-09 09:52:15+00:00,2893,Santiago-Chile,False,None,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189305992108040202,2019-10-29 22:20:19+00:00,"@ignaciowalker Convocar a una ""Convención Constitucional"" Una Nueva Constitución para Chile del Siglo XXI.",0,0,0,0,es,,,"[User(username='ignaciowalker', id=62530556, displayname='Ignacio Walker', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",946959774,CesarVargasNei,Emprendedor; Amante de la Verdad y la Justicia; Poeta; Tenaz Ave Fenix. Honesto y sincero a toda prueba.,2012-11-14 03:13:33+00:00,139,"Santiago, Chile",False,1188981865069338624,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189299881669808131,2019-10-29 21:56:02+00:00,"@mbachelet @GiorgioJackson @gabrielboric @camila_vallejo Desde un principio debieron haberle dado curso al mismo, es cosa de mirar el art. 133 del proy de nueva Constitución q contempla el mecanismo d Convención Constitucional con Mec d participación y dp pleb para acoger o rechazar
@Senado_Chile @GarinDiputado",0,0,0,0,es,,,"[User(username='mbachelet', id=4119914644, displayname='Michelle Bachelet', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='GiorgioJackson', id=59215690, displayname='Giorgio Jackson 🌳', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='GabrielBoric', id=73981088, displayname='Gabriel Boric Font', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='camila_vallejo', id=225445834, displayname='Camila Vallejo Dowling', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Senado_Chile', id=418660662, displayname='Senado Chile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='GarinDiputado', id=1348772005181599745, displayname='no soy garin', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1017398160610775040,MDiezP,"Abogada
Académica de Litigación Constitucional y Dº Político 
Mg.LLM Dº Regulatorio y egresada de Mg.LLM Dº Constitucional
¡Acá se opina a título personal!",2018-07-12 13:19:58+00:00,116,,False,1189295709448790016,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189237900719865857,2019-10-29 17:49:45+00:00,"Más tarde, la Convención Constitucional se celebró en 1787, en Filadelfia. @lucasmoralestic  @iesmsantillana  #RevolucionEDU",0,1,1,0,es,,['RevolucionEDU'],"[User(username='lucasmoralestic', id=301826152, displayname='Lucas Morales', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='iesmsantillana', id=803708107318788096, displayname='IesMarquesSantillana', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1186957737290358785,GuerraAmericana,"#RevolucionEDU
alumnas d 4°E de @iesmsantillana 
Hablaremos sobre la guerra d la independencia americana 🇺🇸💥
Síguenos y aprobaras historia📚📖",2019-10-23 10:50:04+00:00,113,"Colmenar Viejo, España",False,None,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1189212389432070145,2019-10-29 16:08:22+00:00,Fue adoptada el 17/9/1787 por la Convención Constitucional de Filadelfia y luego ratificada por el pueblo en el nombre de Nosotros el Pueblo. #RevolucionEDU  @lucasmoralestic,1,1,2,0,es,,['RevolucionEDU'],"[User(username='lucasmoralestic', id=301826152, displayname='Lucas Morales', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1186957737290358785,GuerraAmericana,"#RevolucionEDU
alumnas d 4°E de @iesmsantillana 
Hablaremos sobre la guerra d la independencia americana 🇺🇸💥
Síguenos y aprobaras historia📚📖",2019-10-23 10:50:04+00:00,113,"Colmenar Viejo, España",False,1189212388203081729,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
1188970004131262465,2019-10-29 00:05:13+00:00,"Sin embargo, veo algunos problemas. Por ejemplo, la discusión de la convención constitucional (boletín 11173). El problema sólo se posterga, dado que entrega a una LOC la discusion de la forma de convocatoria, integración, sistema de nombramiento, etc",1,2,4,0,es,,,,2574059371,ALeverkuhn83,Götterdämmerung,2014-06-18 03:23:45+00:00,11242,"Santiago, Chile",False,1188969987966414852,Convencion_Constitucional_2019_Q4.csv,Convencion_Constitucional
