id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId,archivo,keyword
1156671218738749441,2019-07-31 21:01:23+00:00,"Por un proceso constituyente que traiga una república digna.
#AhoraSiRepública https://t.co/lTvtlm78B3",0,11,9,0,es,"Place(id='adb12aff6d7e1cca', fullName='Torremolinos, Spain', name='Torremolinos', type='city', country='Spain', countryCode='ES')",['AhoraSiRepública'],,3182902726,joseajaneiro,"Biznieto de Senen Martínez Martínez y sobrino-nieto  de Bernadino Eduardo Martínez Casas fusilados y desaparecidos,en Carriches (Toledo).En  Agosto del 1936.",2015-04-19 12:04:45+00:00,2633,RSP de España,False,None,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1156654865143087104,2019-07-31 19:56:24+00:00,"No es nada ""Personal,pero si
quiere ser un ""Jefe de Estado,
""Democrático,que se abra un
""Proceso Constituyente y que
se ""Presente para que lo Voten""
#AhoraSiRepublica https://t.co/MooedLdJFB",1,20,17,0,es,,['AhoraSiRepublica'],,3782549535,blanco_dona,,2015-09-26 14:06:28+00:00,12882,Villaverde Alto Madrid,False,None,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1156654679931203586,2019-07-31 19:55:39+00:00,"@kittlab @DeLancetot @FulvioCapitanio No existe Constitución sin proceso constituyente. Esos borradores son papel mojado.

Y me importa un carajo que sea catalana o española. Si me convence, votaría que sí. Y si no me convence, votaría no. Para mí lo esencial es partir de cero y construir algo que valga la pena.",2,0,1,0,es,,,"[User(username='kittlab', id=28090690, displayname='Master Kitt', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DeLancetot', id=1100928911721066496, displayname='Lancelot Autóctono 🎀🎀🌭🌭🍻🍻', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FulvioCapitanio', id=349109593, displayname='Fulvio Capitanio', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",2273315748,Anders_Lassen75,¿Pero realmente valió la pena sobrevivir a cambio de renunciar a volar? - se preguntó el más sabio de los pingüinos.,2014-01-02 17:25:47+00:00,114,"Montcada i Reixac, Cataluña",False,1156652350884524032,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1156645965568335872,2019-07-31 19:21:02+00:00,"@Republica_xa @NasshiraS #AhoraSiRepublica
 A por un proceso constituyente hacia la III República https://t.co/8W3wMjDivk",0,3,2,0,es,,['AhoraSiRepublica'],"[User(username='Republica_xa', id=443623280, displayname='Aᴛᴇᴏ ʀᴇᴘᴜʙʟɪᴄᴀɴo🔻', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NasshiraS', id=820257684381429763, displayname='Nasshira', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",458592110,JonCcortes,10 01 1965 soc Català de Palamós,2012-01-08 18:50:38+00:00,1661,St. Feliu de Guixols Girona ,False,1156643947114110976,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1156643906735562754,2019-07-31 19:12:51+00:00,"Franco dictador genocida
Juncar Campechano
Felipe Preparado
Estos son los 3 jefes de Estado q ha tenido este multinacional país
Es hora de decidir
1 democracia dónde se inicie nuevo proceso constituyente
#AhoraSíRepública
Tic
Tac
Laica
Igualitaria
Federal
https://t.co/7cM6aq89py https://t.co/YgTVh3pY8T",10,70,61,4,es,,['AhoraSíRepública'],,1479269683,velveluaces,Republicana🔻🇲🇽💜preocupada x ntro Mundo 🧘🏻☮️CAMBIAR🎗 Criminología~Derecho~Ciencias! NO a las Injusticias! 🗺Mejor💚🌈🖖🏻🕉 #NAI! #Iberismo #T #Sororidad,2013-06-03 09:06:58+00:00,7920,Junto al Atlántico/Jalisco,False,None,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1156641288181211136,2019-07-31 19:02:27+00:00,"¡Por un nuevo proceso constituyente!
#SíSePuede
Debemos decidir
Debemos elegir
¡Por una democracia plena! ¡Referéndum ya!
¡A por la tercera!
Hoy, último día julio 2019, nuestro HT es
 #AhoraSíRepública❤️💛💜
Es hora
Empezar a construir nueva realidad, nuevo soporte jurídico!
✊🏻⬇ https://t.co/uNGyV0w9HQ",3,40,22,0,es,,"['SíSePuede', 'AhoraSíRepública']",,1479269683,velveluaces,Republicana🔻🇲🇽💜preocupada x ntro Mundo 🧘🏻☮️CAMBIAR🎗 Criminología~Derecho~Ciencias! NO a las Injusticias! 🗺Mejor💚🌈🖖🏻🕉 #NAI! #Iberismo #T #Sororidad,2013-06-03 09:06:58+00:00,7920,Junto al Atlántico/Jalisco,False,None,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1156639087916408832,2019-07-31 18:53:42+00:00,"Anguita propone un ""proceso constituyente"" hacia una ""república federal, plurinacional y solidaria""

https://t.co/xmfW0PeFkT #TocaRepúblicaFederal ❤️💛💜 https://t.co/EWXaAzLX3t",0,7,1,0,es,,['TocaRepúblicaFederal'],,541697427,Famelica_legion,"«…No me da miedo el ruido del poder, no me dan miedo los tanques del poder. Me da miedo el silencio del pueblo…», Julio Anguita
— — —
📝 Soy de @MiercolesRepubl",2012-03-31 12:26:31+00:00,70839,❤️💛💜,False,None,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1156638798731730944,2019-07-31 18:52:33+00:00,"«Proceso constituyente», por @carnecrudaradio 

https://t.co/YKFtRbtw3t #TocaRepúblicaFederal ❤️💛💜 https://t.co/nFAtw0yBu6",0,6,0,0,es,,['TocaRepúblicaFederal'],"[User(username='carnecrudaradio', id=789758492, displayname='Javier Gallego Crudo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",541697427,Famelica_legion,"«…No me da miedo el ruido del poder, no me dan miedo los tanques del poder. Me da miedo el silencio del pueblo…», Julio Anguita
— — —
📝 Soy de @MiercolesRepubl",2012-03-31 12:26:31+00:00,70839,❤️💛💜,False,None,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1156625692072775680,2019-07-31 18:00:28+00:00,@lolalailo @dariasca @meritxell_batet @Congreso_Es jaja entonces no hubo ninguna intención de subvertir la legalidad para imponer un proceso constituyente en Cataluña? Fueron días de paz y gloria no?,1,0,0,0,es,,,"[User(username='lolalailo', id=189496254, displayname='marta carretero', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='dariasca', id=602050222, displayname='Dariasca', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='meritxell_batet', id=725700028392689664, displayname='Meritxell Batet', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Congreso_Es', id=44091448, displayname='Congreso', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",2232094658,liberfrat,Ciudadano Español.,2013-12-05 22:23:30+00:00,466,Barcelona,False,1156625311133523969,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
1156624049692467200,2019-07-31 17:53:57+00:00,"«España puede volver a ser una república. Hay que decirlo más. No hay que tener miedo a proponer un proceso constituyente que impida el proceso restituyente que las élites han puesto en marcha justo cuando estaban más debilitadas.», @carnecrudaradio #TocaRepúblicaFederal https://t.co/Y93ODjzZRs",0,8,3,0,es,,['TocaRepúblicaFederal'],"[User(username='carnecrudaradio', id=789758492, displayname='Javier Gallego Crudo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",723865182301241344,MiercolesRepubl,"Perfil oficial de Miércoles Republicano. Desde julio de 2015, los miércoles a partir de las 19.00 h (18.00 h en Canarias), tuiteamos por la III República. 🐘",2016-04-23 13:24:43+00:00,48615,República Española 🔻,False,None,Proceso_Constituyente_2019_Q3.csv,Proceso_Constituyente
