id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId,archivo,keyword
1289349408501334018,2020-07-31 23:57:08+00:00,"Jamás pensé q lo diría, pero q bueno q piñera llegó al gobierno; d lo contrario, Chile no hubiese despertado para decir #Apruebo #NuevaConstitucion y con #ConvencionConstitucional",0,0,2,0,es,,"['Apruebo', 'NuevaConstitucion', 'ConvencionConstitucional']",,879183745017933824,crovanos,Animalista. Zurdo x convicción & principios. Profesor. Opino para hacer reflexionar. Fin al sistema neoliberal. Orgulloso del 38%,2017-06-26 03:45:14+00:00,11305,,False,None,Convencion_Constitucional_2020_Q3.csv,Convencion_Constitucional
1289347232966172672,2020-07-31 23:48:29+00:00,"El Chile Digno despertó, no más abusos, desigualdades aunque estemos con #ElPeorGobiernoDeLaHistoria #ChileDesperto #AprueboNuevaConstitucion #convencionconstitucional https://t.co/FUu2BRSsDn",0,0,0,0,es,,"['ElPeorGobiernoDeLaHistoria', 'ChileDesperto', 'AprueboNuevaConstitucion', 'convencionconstitucional']",,513274812,franelci,"Amante de mi familia, Alboadicto de cuerpo y alma, izquierdoso, disfruto del rock y el sexo. #apruebodesalida #apruebonuevaconstitucion",2012-03-03 15:18:45+00:00,204,,False,None,Convencion_Constitucional_2020_Q3.csv,Convencion_Constitucional
1289339419321864193,2020-07-31 23:17:26+00:00,"#Apruebo
#convencionconstitucional 
NOS DEBEMOS CUIDAR,que los rancios conservadores de derecha no impidan nuestro derecho a cambiar el rumbo de #Chile",0,0,0,0,es,,"['Apruebo', 'convencionconstitucional', 'Chile']",,66845170,jperezs,"🅰️ 🌳🌳🌱🌱🌈Amante de los viajes ✈️, los trenes , la comida y una buena conversación.",2009-08-18 23:55:04+00:00,583,Santiago - Chile,False,None,Convencion_Constitucional_2020_Q3.csv,Convencion_Constitucional
1289338415721324547,2020-07-31 23:13:27+00:00,"Fachistan está como loco hoy!
He bloqueado un montón, que gusto!
Todo porque su presidente de mierda es
#ElPeorPresidenteDeLaHistoria 
En
#ElPeorGobiernoDeLaHistoria 
Y porque
#Aprueboganaenoctubre 
#apruebonuevaconstitucion
#convencionconstitucional",0,0,1,0,es,,"['ElPeorPresidenteDeLaHistoria', 'ElPeorGobiernoDeLaHistoria', 'Aprueboganaenoctubre', 'apruebonuevaconstitucion', 'convencionconstitucional']",,266644697,Mayecartes,"ciudadana consciente despierta del 38%
No hay revolución sin evolución de la conciencia
Bloqueo fachos 
Apruebo todo el rato 
 #YoAprueboNuevaConstitucion",2011-03-15 15:25:39+00:00,660,"Concepción, Chile",False,None,Convencion_Constitucional_2020_Q3.csv,Convencion_Constitucional
1289336588720250880,2020-07-31 23:06:12+00:00,"👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻
#Apruebo
#ConvencionConstitucional
#Chile recuperará su #Dignidad 
#cuentapublica2020",0,0,0,0,es,,"['Apruebo', 'ConvencionConstitucional', 'Chile', 'Dignidad', 'cuentapublica2020']",,66845170,jperezs,"🅰️ 🌳🌳🌱🌱🌈Amante de los viajes ✈️, los trenes , la comida y una buena conversación.",2009-08-18 23:55:04+00:00,583,Santiago - Chile,False,None,Convencion_Constitucional_2020_Q3.csv,Convencion_Constitucional
1289332732066066432,2020-07-31 22:50:52+00:00,"En 2 días, 5 millones de chilenos ya hicieron su trámite, mientras Piñera aún no termina de repartir las cajas de alimentos con ""Puré Pepa Hoffmann""! 🤦🏻‍♂️ 😁

#CacerolazoNacional
#Apruebo
#ConvencionConstitucional",0,0,4,0,es,,"['CacerolazoNacional', 'Apruebo', 'ConvencionConstitucional']",,53781164,JimmyCartes,"Bloqueo con mucho agrado a bots y FANÁTICOS de Derecha (con ellos no se puede conversar, es una pérdida de tiempo). Pertenezco  a ese maravilloso 38%! 😉",2009-07-04 22:52:17+00:00,348,,False,None,Convencion_Constitucional_2020_Q3.csv,Convencion_Constitucional
1289332507712745472,2020-07-31 22:49:59+00:00,"@gbaldebenito @LuisMolinaLib @jmarambi1 @Cooperativa @ValdebenitoNata Falso, vota #convenciónconstitucional y así podrás elegir. Viste simple y sencillo. Se llama ejercer tu rol de ciudadano.",1,0,0,0,es,,['convenciónconstitucional'],"[User(username='jmarambi1', id=953113651300519936, displayname='Libertario@libertario.com', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Cooperativa', id=7668952, displayname='Cooperativa', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ValdebenitoNata', id=296005286, displayname='Natalia Valdebenito', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",85207440,JBoschlagos,"instagram.com/taller_bosch
instagram.com/tocarmadera_
instagram.com/taller_bosch",2009-10-26 01:13:14+00:00,473,"Santiago, Chile",False,1289330825561952256,Convencion_Constitucional_2020_Q3.csv,Convencion_Constitucional
1289332256167694336,2020-07-31 22:48:59+00:00,@psytriptuitero @priscillatellez Por este tipo de cosas y otras tantas más #ChileDesperto #AprueboNuevaConstitucion #convencionconstitucional,0,0,2,0,es,,"['ChileDesperto', 'AprueboNuevaConstitucion', 'convencionconstitucional']","[User(username='psytriptuitero', id=1199511407496220680, displayname='Miguel Angel 🤺', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='priscillatellez', id=29767434, displayname='Priscy Tellez 🌳✊️🇨🇱 soy del 38%', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",513274812,franelci,"Amante de mi familia, Alboadicto de cuerpo y alma, izquierdoso, disfruto del rock y el sexo. #apruebodesalida #apruebonuevaconstitucion",2012-03-03 15:18:45+00:00,204,,False,1289258745378177025,Convencion_Constitucional_2020_Q3.csv,Convencion_Constitucional
1289329973661229059,2020-07-31 22:39:54+00:00,"@CNNChile Y pensar que esta triquiñuela comenzó con el primer gobierno de @mbachelet y de ahí otra forma de cuoteo político, NO MÁS #ChileDesperto #AprueboNuevaConstitucion #convencionconstitucional",0,0,0,0,es,,"['ChileDesperto', 'AprueboNuevaConstitucion', 'convencionconstitucional']","[User(username='CNNChile', id=18248645, displayname='CNN Chile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='mbachelet', id=4119914644, displayname='Michelle Bachelet', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",513274812,franelci,"Amante de mi familia, Alboadicto de cuerpo y alma, izquierdoso, disfruto del rock y el sexo. #apruebodesalida #apruebonuevaconstitucion",2012-03-03 15:18:45+00:00,204,,False,1289322887514488832,Convencion_Constitucional_2020_Q3.csv,Convencion_Constitucional
1289329267633864704,2020-07-31 22:37:06+00:00,"Criminales y asesinos de Punta Peuco fueron insultados. Hoy las cacerolas deben sonar fuerte. En octubre todos a cambiar la Constitución 
#YoAprueboNuevaConstitucion y #ConvencionConstitucional",0,0,0,0,es,,"['YoAprueboNuevaConstitucion', 'ConvencionConstitucional']",,872856371867394049,DulciAmiluna,Amante de la luna y las artes. Tengo 2 gatos gigantes y mi propio mestizo negro. 🤍💙🤍. Opino a titulo personal  #Niunamenos #Adoptaunquiltro,2017-06-08 16:42:30+00:00,2528,"Viña del Mar,Chile",False,None,Convencion_Constitucional_2020_Q3.csv,Convencion_Constitucional
