id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId,archivo,keyword
1289348408075935744,2020-07-31 23:53:10+00:00,Organizaciones hacen llamado a garantizar la participación efectiva de personas con discapacidad en el proceso constituyente https://t.co/TgQkkh6BCj,0,1,1,0,es,,,,214330284,pgselles,Profesor | Persona con discapacidad| @la_convergencia,2010-11-11 04:05:15+00:00,12049,Santiago,False,None,Proceso_Constituyente_2020_Q3.csv,Proceso_Constituyente
1289348123697926144,2020-07-31 23:52:02+00:00,Doctor Ugarte evalúa participar en el eventual proceso constituyente - https://t.co/GhLXdWkk0J (@Cooperativa),0,0,0,0,es,,,"[User(username='Cooperativa', id=7668952, displayname='Cooperativa', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",890304367,dixit_io,"Noticias relevantes. Elegidas por todos y por nadie, al mismo tiempo.",2012-10-19 04:37:05+00:00,3424,Chile,False,None,Proceso_Constituyente_2020_Q3.csv,Proceso_Constituyente
1289347874359148546,2020-07-31 23:51:02+00:00,"Mañana ""Conversatorio proceso constituyente y DDHH"" a las 18.00 hrs vía zoom. El link para actividad se dará horas antes. https://t.co/ke63C1jSzH",0,0,0,0,es,,,,816582632,3y4alamos,3 y 4 Álamos fue campo de prisioneros en dictadura de 1974 a 1977. Hoy es CIP de SENAME. #Recuperemos3y4álamos ¡COMODATO AHORA! #Sumate chng.it/kZMnVwPm,2012-09-11 03:18:59+00:00,3142,,False,None,Proceso_Constituyente_2020_Q3.csv,Proceso_Constituyente
1289347822157017090,2020-07-31 23:50:50+00:00,"🙋🏻‍♀️ Interesante conversación junto a  @cnashr y @AdolfoMendozaL sobre #EstadoPlurinacional y #ProcesoConstituyente 

Puedes revivir el programa aquí 👇🏻
https://t.co/RF4LlD8kry https://t.co/ec1ejc5iDt",1,1,2,1,es,,"['EstadoPlurinacional', 'ProcesoConstituyente']","[User(username='cnashr', id=446347389, displayname='Claudio Nash', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AdolfoMendozaL', id=730551627959128064, displayname='Adolfo Mendoza Leigue', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",294908394,Claudia_Mix,"Diputada reelecta por el Distrito 8, ex Vicepresidenta de la Cámara de Diputadas y Diputados 🇨🇱",2011-05-08 00:52:59+00:00,38299,"Maipú, Chile",False,None,Proceso_Constituyente_2020_Q3.csv,Proceso_Constituyente
1289346314921283591,2020-07-31 23:44:51+00:00,"@aldocardinali Chile va directo al Venezolanismo , no creo que se asomen por acá!! Con proceso constituyente no se van a arriesgar a que los zurdos los expropien !!",0,0,1,0,es,,,"[User(username='aldocardinali', id=866493324, displayname='Alfa Charlie', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1658629722,angeluxrubens,"Extremis malis, Extrema remedia
Del 62% siempre rechazando el cambio de constitución!

 no globalistas!!!",2013-08-09 21:38:16+00:00,494,,False,1289248976189788160,Proceso_Constituyente_2020_Q3.csv,Proceso_Constituyente
1289342581969625088,2020-07-31 23:30:01+00:00,"@el_dinamo El problema @jalessandri es que no le creemos al gobierno, ha dado claras muestras de querer salirse con la suya a como dé lugar. Un rebrote sería una excusa perfecta para decir ""hicimos todo lo que pudimos para el proceso constituyente, pero...""",0,0,0,0,es,,,"[User(username='el_dinamo', id=197473435, displayname='El Dínamo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='jalessandri', id=59804915, displayname='Jorge Alessandri V.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",266180474,Magda1956,,2011-03-14 20:16:58+00:00,113,Chile,False,1289321240625180672,Proceso_Constituyente_2020_Q3.csv,Proceso_Constituyente
1289339541547966465,2020-07-31 23:17:56+00:00,@T13 Los socialistas y comunistas están desesperados por el.proceso constituyente y los pobrecitos siguen creyendo en estos terroristas,0,0,0,0,es,,,"[User(username='T13', id=24952459, displayname='T13', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1268741809636806661,theQueenDany1,"Recuerda que si no existe en tu mente, tampoco existe en tu vida🙌❤🧡💛💚💙💜🤎🖤",2020-06-05 03:10:16+00:00,2693,,False,1289338598190247938,Proceso_Constituyente_2020_Q3.csv,Proceso_Constituyente
1289338705803698178,2020-07-31 23:14:36+00:00,Doctor Ugarte evalúa participar en el eventual proceso constituyente #CooperativaEnCasa https://t.co/HfUR4YWu0Z https://t.co/wiaqwg4hIv,15,28,208,5,es,,['CooperativaEnCasa'],,7668952,Cooperativa,"También en @CooperativaPod, fb.com/Cooperativa e instagram.com/Cooperativa | Tu nota de voz al WhatsApp +56978880770",2007-07-23 22:31:14+00:00,3440190,"Santiago, Chile",True,None,Proceso_Constituyente_2020_Q3.csv,Proceso_Constituyente
1289338625449107456,2020-07-31 23:14:17+00:00,"@Flavioqr Hace rato que estamos en un parlamentarismo de facto. Ses por falta de presidente o porque estamos en.proceso constituyente. Suena duro, pero se podría negar en absoluto?",1,0,1,0,es,,,,14619160,cotetita,Feminista/De izquierda amarillista/Mamá a tiempo completo/Abogada en tiempo libre/Socia @abofemchile /Máster derecho laboral y constitucional @SorbonneParis1,2008-05-01 20:26:29+00:00,4349,,False,1289315132695179264,Proceso_Constituyente_2020_Q3.csv,Proceso_Constituyente
1289330161784037376,2020-07-31 22:40:39+00:00,"@Themys09418800 @anefchile Hay que mostrar estas inconsecuencias, para que quienes aún creen legítimamente en una nueva constitución, vean de verdad con lo que el país se enfrenta y RECHACEN este plebiscito que sólo conduce al desorden! 

#RechazoTransversal 
#Rechazo este proceso constituyente!",0,0,0,0,es,,"['RechazoTransversal', 'Rechazo']","[User(username='anefchile', id=148979668, displayname='ANEF', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",225647854,chinoserrano,"""¿Qué es la vida? Un frenesí ¿Qué es la vida? Una ilusión una sombra una ficción y el mayor bien es pequeño que toda la vida es sueño y los sueños sueños son.""",2010-12-12 03:10:09+00:00,1881,,False,None,Proceso_Constituyente_2020_Q3.csv,Proceso_Constituyente
