date,id,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
2020-09-30 23:55:44+00:00,1311454714761031680,"Y para que la derecha este de acuerdo, ningún integrante de la convención constituyente aya tenido un cargo de elección popular y que no pertenezca a ningún partido politico",0,0,0,0,es,,,,85914180,gobrarefro,"Experto disponible, la edad en todas las culturas es sinónimo de sabiduría, empresarios no me llamen no me vendo +56985437658",2009-10-28 21:12:03+00:00,1756,Chile,False,None
2020-09-30 23:54:59+00:00,1311454528332587008,Corrijo del tiempo de convención constituyente,0,0,0,0,es,,,,129706983,keno_sh,"Músico 🎸Ingeniero progresivo, Bajista en @hipócritas.banda instagram.com/hipocritas.ban…",2010-04-05 04:49:10+00:00,1833,"Santiago, Metropolitana de Santiago",False,1311454197125181440
2020-09-30 23:47:28+00:00,1311452636407828480,"@AliagaTecko @biobio Caballero de eso se trata una convención constituyente, si no se ponen de acuerdo los 2/3 (la mayoría) pone las reglas, no es como la actual Constitución creada en dictadura y reformada con las reglas injustas",7,0,9,0,es,,,"[User(username='AliagaTecko', id=704878276024606720, displayname='RadiomaniaChile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='biobio', id=14638581, displayname='BioBioChile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1272204802244706305,ProgresoPatria,Gobernar es educar,2020-06-14 16:30:52+00:00,77,,False,1311447737267892225
2020-09-30 23:41:51+00:00,1311451223774691328,"@hernan_sr No le sigamos el juego a la derecha, yo tampoco estoy convencido de lo que vaya a salir, pero si la derecha quiere sabotear el plebiscito, prefiero ir a votar Apruebo convención constituyente, es lo mejor dentro de todo.",0,0,10,0,es,,,"[User(username='hernan_sr', id=34992710, displayname='Hernán', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",88192142,SIEBELIS,Aşkın gerçek rengi mavidir 💙,2009-11-07 14:07:38+00:00,1422,"Estambul, Turquía",False,1311423398590001153
2020-09-30 23:31:53+00:00,1311448713227796481,#Apruebo #ConvencionConstituyente,0,0,1,0,qht,,"['Apruebo', 'ConvencionConstituyente']",,336910572,JPvygo,,2011-07-17 03:49:57+00:00,3198,Metropolitana de Santiago,False,None
2020-09-30 23:20:54+00:00,1311445950901223424,"@ChileHayekiano @PAMUratioetfide Yo pediría que les reservaran un cupo en la Convención Constituyente, estoy segura que saldría una constitución mejor de ellos. 😂😂😂😂",0,0,0,0,es,,,"[User(username='PAMUratioetfide', id=957397690454822913, displayname='PAMU', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",2542354377,Musseta_cat,,2014-05-12 04:05:36+00:00,4346,,False,1311433838120271873
2020-09-30 23:19:04+00:00,1311445488412098561,"Fachos millonarios, se les viene, hijos de puta!

No les vamos a quitar nada de lo que han ganado con sus negocios, solo le devolveremos al pueblo lo que corresponde a esas ganancias.

Sueldos y pensiones justas!

#Apruebo #ConvencionConstituyente",0,0,0,0,es,,"['Apruebo', 'ConvencionConstituyente']",,576727467,__Ju4ncho__,La buena vida y la poca vergüenza | Un punk de dios | The Clash es mi copiloto | In dog we trust | Huelo rico | Handle with care. 🎬🎥🎞️📷 | PADI,2012-05-10 23:02:33+00:00,1146,Chile,False,None
2020-09-30 23:12:30+00:00,1311443834056978433,"@Gatonegromarxi1 Te juro que ya no sé qué pensar...  por ahora:

-/- Apruebo
-/- Convención Constituyente..

Ya después veremos qué hacer.... por ahora a enfocarse.",0,0,0,0,es,,,"[User(username='Gatonegromarxi1', id=1310590984112271367, displayname='Gato negro zurdo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1205195677468385281,LEOTWITT01,"Gran #Tropiconce /  Puerto de Tomé / 
Informático #UBB",2019-12-12 18:43:28+00:00,1233,,False,1311440851734859777
2020-09-30 23:08:35+00:00,1311442848592658432,"1: ¿Quiere usted una nueva Constitución?
—/— Apruebo
——  Rechazo

2: ¿Qué tipo de órgano debiera redactar la nueva Constitución?
—/— Convención Constituyente
——  Convención Mixta.
 #Apruebo #AprueboConvencionConstitucional 
#TodosAprobamosCC https://t.co/KqNGFUMJFL",2,21,31,0,es,,"['Apruebo', 'AprueboConvencionConstitucional', 'TodosAprobamosCC']",,51612261,r_cancinoc,"Me gusta estar informado para así poder tener siempre una real opinión, Colocolino,voy por la izquierda",2009-06-28 01:20:19+00:00,4360,"Chile, Talca, Maule",False,None
2020-09-30 22:58:40+00:00,1311440355049472001,"@Bethtc09 Apruebo y Convencion Constituyente, te sigo",0,0,0,0,es,,,,154396370,olecram_69,"Amante del futbol, fiel hincha de O´higgins, el Capo de Provincia, Rancaguino de Corazon...Apruebo Nueva Constitución....Soltero",2010-06-11 03:48:34+00:00,91,,False,None
