date,id,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
2019-12-31 23:48:59+00:00,1212158741409345537,"@pabloviollier @ServelChile Bien @joseantoniokast
Abiertamente, tal como lo hacen los de izquierda, manifiesta que se inclina por el rechazo a una Nueva Constitución.
#YoRechazoNuevaConstitucion
#YoRechazoNuevaConstitucion
#YoRechazoNuevaConstitucion",0,0,0,0,es,,"['YoRechazoNuevaConstitucion', 'YoRechazoNuevaConstitucion', 'YoRechazoNuevaConstitucion']","[User(username='pabloviollier', id=1376954507016421387, displayname='pabloviollier', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ServelChile', id=574044303, displayname='Servicio Electoral', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='joseantoniokast', id=123955962, displayname='José Antonio Kast Rist 🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1198982995392258048,LaIZQMiente,"Amo a mi familia.
Agradecida del Gobierno Militar.
#Patriota",2019-11-25 15:13:29+00:00,4442,Chile,False,None
2019-12-31 23:48:39+00:00,1212158658001428481,"@joseantoniokast Que argumento mas mediocre... mejor es pedirle a las personas que se informen sobre que significa este proceso, y que cada quien, con conocimiento de la materia, adopte una decisión, yo como egresado de derecho se muy bien que una nueva constitución es necesaria.",0,0,0,0,es,,,"[User(username='joseantoniokast', id=123955962, displayname='José Antonio Kast Rist 🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",586308112,luislexchile,,2012-05-21 06:31:05+00:00,136,,False,1211624822536622080
2019-12-31 23:47:48+00:00,1212158443802578945,"Que este 2020 sea el año de La Dignidad, donde la justicia no de paso a la impunidad, donde tengamos de verdad Una Nueva Constitución. Las mejores Vibras. Para abrir y vivir en un país Más Justo. Lo Mejor para los que queremos un país con más Equidad. Un Gran Abrazo para Todos.",0,0,0,0,es,,,,484339503,pabloarancibiap,☯️🍀🙂,2012-02-06 00:34:11+00:00,500,Chile,False,None
2019-12-31 23:47:35+00:00,1212158388542545921,"@MiguelPerezVid1 @felipemjara @baradit @pelaorodrigorc @KarolCariola @cgajardop @camila_vallejo Jajaja si te fijas le respondí igual al usuario @felipemjara y si me informo por eso estoy a favor de la nueva constitución, la actual constitución si que entrego poder pero no al estado, infórmese ud igual y lea todo el hilo",0,0,1,0,es,,,"[User(username='MiguelPerezVid1', id=1186834969110499328, displayname='Miguel Perez Vidal', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='felipemjara', id=2579079323, displayname='Felipe', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='baradit', id=10908822, displayname='Jorge Baradit Morales', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='pelaorodrigorc', id=147013757, displayname='Pelao Rodrigo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KarolCariola', id=104020962, displayname='Karol Cariola Oliva', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='cgajardop', id=132349970, displayname='Carlos Gajardo Pinto', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='camila_vallejo', id=225445834, displayname='Camila Vallejo Dowling', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='felipemjara', id=2579079323, displayname='Felipe', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",420078131,Rastakeshi,"No será rápido, no será fácil, pero valdrá la pena, de paso por este mundo 🌎",2011-11-24 04:56:11+00:00,297,,False,1212156781125869569
2019-12-31 23:47:18+00:00,1212158319860834305,"@joseantoniokast Tu plata para está publicidad patética no servirá de nada! Chile ya despertó y no se dejará aletargar otra vez. Además en serio, crees que la gente le hará caso a un tipo como tú? Este es el mejor argumento para decir Si a una nueva Constitución",0,0,0,0,es,,,"[User(username='joseantoniokast', id=123955962, displayname='José Antonio Kast Rist 🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",55152398,Vale_DelPino,"Creo en el amor a primera risa -Fan de la piscola -Sé lo que soy y busco lo que merezco -Editando -Viviendo, riendo, escribiendo, bailando -Cruzada de corazón",2009-07-09 05:24:21+00:00,278,Chile,False,1212018180236959745
2019-12-31 23:47:18+00:00,1212158318497718272,"1: ¿Quiere usted una nueva Constitución?
—/— Apruebo
——  Rechazo

2: ¿Qué tipo de órgano debiera redactar la nueva Constitución?
—/— Convención Constituyente
——  Convención Mixta

 #YoAprueboLaNuevaConstitucion",0,0,0,0,es,,['YoAprueboLaNuevaConstitucion'],,4256432236,ilXiMDU8sz6gSYG,"Amicus Plato, magis amica veritas...",2015-11-23 09:58:28+00:00,54,,False,None
2019-12-31 23:46:01+00:00,1212157996362534912,"¡La campaña radial impulsada por la extrema derecha llamando a rechazar la #NuevaConstitución es ILEGAL, ya que la campaña electoral inicia el 26 de febrero; dos meses antes de la votación, tal como lo establece la LEY!

#Feliz2020 #AnoNuevoConDignidad #AñoNuevoEnPlazaDignidad https://t.co/HSs2dE84Dt",22,94,136,8,es,,"['NuevaConstitución', 'Feliz2020', 'AnoNuevoConDignidad', 'AñoNuevoEnPlazaDignidad']",,910572234166751235,LegadoBachelet,Movimiento Bacheletista. Defensor@s del Legado de transformaciones sociales impulsadas por la Presidenta @mbachelet. 🌟10.02.2018. #HaciaUnChileMejor,2017-09-20 18:31:53+00:00,12470,Chile,False,None
2019-12-31 23:44:58+00:00,1212157732679233537,@Cooperativa Que la nueva constitución  diga artículo 1- el estadio nacional será de la U por que es el único que lo llena 👐,0,0,1,0,es,,,"[User(username='Cooperativa', id=7668952, displayname='Cooperativa', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1001114643924955137,peperaro3,"chef, historiador y pescador . Viva la libertad pero no el libertinaje",2018-05-28 14:55:05+00:00,1677,Pangea,False,1212156475415633925
2019-12-31 23:44:13+00:00,1212157541582553090,"@Asuperbia La palabra NO reiterada, es para tratar de frenar algo, como una nueva Constitución?",0,0,0,0,es,,,"[User(username='Asuperbia', id=2549126851, displayname='Tomás Biggs ™', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1243722985,JocanrDain,"Y tú, eres una persona felíz con
 momentos tristes, o una persona triste con momentos felices 👣👣",2013-03-05 13:20:03+00:00,5428,Chile,False,1212067759238123521
2019-12-31 23:44:08+00:00,1212157520304848897,"@andres12_10 @lucyanaah @Besaluz Lo tuyo es una falacia del falso dilema, no se trata de ustedes o el marxismo, hay mucha gente que no esta ni ahí con el comunismo ni con la izquierda que entiende la necesidad de redactar una nueva constitución con la participación de todos.",0,0,0,0,es,,,"[User(username='lucyanaah', id=104304391, displayname='Lucy Ana Avilés de Walton', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Besaluz', id=1341818720, displayname='marilucita', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",63392844,PKST2,Un saludo a los fachos que vienen a visitar mi perfil para buscar con que atacarme ya que son incapaces de argumentar ✌🏽,2009-08-06 06:22:59+00:00,1176,,False,None
2019-12-31 23:42:43+00:00,1212157165991014401,"La ultraizquierda antichilena, está en la tarea de engañar en las poblaciones, ""advirtiéndo de kast""
Pero no advierten nada, de que quieren una nueva constitucion antichilena, donde los inmigrantes dentren fácilmente y sean beneficiados sobre los chilenos!
Izquierda traidora!",0,0,0,0,es,,,,1194997742625538049,FreddyblackM,Nah!,2019-11-14 15:18:43+00:00,2,,False,None
2019-12-31 23:41:46+00:00,1212156924675923969,"Creo que Joaquin lavin podría explicarte , por qué es necesario una nueva constitución !! En buena @SaensRodrigo",0,0,0,0,es,,,"[User(username='SaensRodrigo', id=1164157450666352640, displayname='Rodrigo Saens N.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",81788897,Christian_42_,"Ing , Mba Uc Chuncho !! ,aficionado al Ajedrez .-( foto de BOTERO)",2009-10-12 07:39:36+00:00,41,,False,None
2019-12-31 23:41:17+00:00,1212156805272481792,@AgriculturaFM Que no son los que proclaman nueva constitución a través de una asamblea constituyente? Está bueno saberlo 😉,0,0,0,0,es,,,"[User(username='AgriculturaFM', id=36409216, displayname='Agricultura', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",2827691613,jtonio1968,"Hereje del progresismo, apóstata del catolicismo. Abogado de profesión, libertario por convicción.",2014-10-13 16:35:00+00:00,412,Luna,False,1212109116484788224
2019-12-31 23:41:12+00:00,1212156781125869569,"@Rastakeshi @felipemjara @baradit @pelaorodrigorc @KarolCariola @cgajardop @camila_vallejo Te quejas de los “sueldos millonarios a parasitós del estados” y estas a favor de una nueva constitución que pretende dar más poder al estado, hacerlo más grande y entregarle más recursos?, entregando confianza para que solucione vidas.",1,0,0,0,es,,,"[User(username='Rastakeshi', id=420078131, displayname='Rodrigo Flores', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='felipemjara', id=2579079323, displayname='Felipe', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='baradit', id=10908822, displayname='Jorge Baradit Morales', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='pelaorodrigorc', id=147013757, displayname='Pelao Rodrigo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='KarolCariola', id=104020962, displayname='Karol Cariola Oliva', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='cgajardop', id=132349970, displayname='Carlos Gajardo Pinto', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='camila_vallejo', id=225445834, displayname='Camila Vallejo Dowling', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1186834969110499328,MiguelPerezVid1,,2019-10-23 02:41:31+00:00,2,,False,1212123946885304322
2019-12-31 23:40:57+00:00,1212156720493015040,@RespinozaRojas @gabrielboric No mientan más con la constituyente por ciudadanos eso no va a pasar.... los que harán la nueva constitución son militantes de partidos políticos que harán campañas políticas financiadas por políticos... o sea lo mismo que elegir diputados o senadores,0,0,0,0,es,,,"[User(username='RespinozaRojas', id=1443877166, displayname='Rodrigo Espinoza', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='GabrielBoric', id=73981088, displayname='Gabriel Boric Font', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",69026210,Alvaroayala32,"Yo me hago cargo de lo que digo, no de lo que tú entiendes. Yo me hago cargo de lo que escribo, no de lo que tú lees.",2009-08-26 16:30:45+00:00,1150,,False,1212108399019806720
2019-12-31 23:37:55+00:00,1212155955535908864,"Más rato estaré ocupada, así que a cada MANIFESTANTE de cualquier punto de Chile, le deseo un año 2020 lleno de trabajo, salud y educación de calidad con nuestra nueva Constitución!!!! Y el otro, que se abrace sólo no más... https://t.co/hJF2x2MN4U",0,1,2,0,es,,,,917963743,la_vera_saez,Mi lucha por un mejor país continúa!!!!,2012-11-01 00:41:09+00:00,94,,False,None
2019-12-31 23:37:47+00:00,1212155923315265537,"@gabrielboric Cambia de chip hombre, no queremos nueva constitución queremos cambios sociales ahora ya. Y no quiere ni imaginar rus pensamientos para esa hoja en blanco.",0,0,0,0,es,,,"[User(username='GabrielBoric', id=73981088, displayname='Gabriel Boric Font', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1199520940998217728,corazonmale,"Amo a Dios, amo a mi familia. Soy la mujer mas feliz del mundo porque tengo ha Dios.",2019-11-27 02:51:08+00:00,1360,,False,1212106685386493953
2019-12-31 23:37:02+00:00,1212155734139510789,"@Canela_paz El chapa la tiene clara, los que no la tienen clara son los wones, que creen que con una nueva Constitución se terminarán sus problemas.... 🤭🤭🤭",0,0,4,0,es,,,"[User(username='Canela_paz', id=179942428, displayname='Canela 💙🤍', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",122527614,ricardodibuja,"Soy responsable de lo que digo, no de que lo entiendas 😉🤔",2010-03-13 01:15:17+00:00,112,CHILE,False,1212138625930088449
