date,id,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
2020-09-30 23:59:36+00:00,1311455688988807168,"Les comparto el último capítulo del podcast Patipelados Constituyentes en el cual estuve presenta hablando del proceso constituyente, las razones para cambiar la constitución y las demandas desde el mundo de la diversidad sexual y de género para incorporar en esta nueva carta.",1,24,93,0,es,,,,788256402951331840,conivaldesc,"Lic.Derecho UDP. En @AbofemChile y @otdchile. Activista feminista y trans.
Escribí un libro sobre personas trans🏳️‍⚧️.
Consejera INDH y Docente @derechouah",2016-10-18 05:52:26+00:00,50185,"Valparaíso, Chile",False,None
2020-09-30 23:59:07+00:00,1311455566917763073,"El FA no es capaz de llegar a acuerdos de ningún tipo.
Pero quiere tomarse y apropiarse de los movimientos ciudadanos, y del, proceso constituyente.
Nada se le puede creer/confiar a la izquierda.
Si hasta se traicionan entre ellos mismos.
#RECHAZOCRECE #RechazoGanaSiVotamos",0,0,0,0,es,,"['RECHAZOCRECE', 'RechazoGanaSiVotamos']",,104143164,ssoccal,"Helping customer to #RISEwithSAP  @SAP LATAM
A proud SAP's employee (but the opinions are mine)",2010-01-12 12:01:59+00:00,340,"Santiago, Chile",False,None
2020-09-30 23:54:46+00:00,1311454470866378753,Importante argumento sobre los #dostercios para apobar la #NuevaConstitucion en el #ProcesoConstituyente,0,1,5,0,es,"Place(id='00e76fbf0a273ce5', fullName='Valdivia, Chile', name='Valdivia', type='city', country='Chile', countryCode='CL')","['dostercios', 'NuevaConstitucion', 'ProcesoConstituyente']",,1190764931811069952,PabloMarshall8,"Legal scholar at @derechouach @nucleodisca 

#Disability  #legalcapacity #humanrights #citizenship #voting",2019-11-02 22:57:53+00:00,3186,"Valdivia, Chile",False,None
2020-09-30 23:52:07+00:00,1311453804370505729,"@csar_acevedo74 @demoAbierta @openDemocracy @instituto_ichem @ciencias_chile @autonomadechile @ivansuazo Gracias César. El problema es que la #democracia es intransable cada vez para más personas. Por eso, instituciones poco democráticas (como las que tiene Chile) son insostenibles. En ese contexto, creo, el riesgo es no promover un proceso constituyente propiamente inclusivo.",1,1,3,0,es,,['democracia'],"[User(username='csar_acevedo74', id=325861221, displayname='César A', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='demoAbierta', id=3386962953, displayname='democraciaAbierta', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='openDemocracy', id=15876845, displayname='openDemocracy', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='instituto_ichem', id=203617494, displayname='Instituto ICHEM U Autónoma', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ciencias_chile', id=989591461866897408, displayname='Centro de Comunicación de las Ciencias', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='autonomadechile', id=123859769, displayname='Universidad Autónoma de Chile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ivansuazo', id=119194942, displayname='Iván Suazo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1057635148592607237,simescoff,"Assistant Professor in the School of Social Work at Pontificia Universidad Católica de Chile. Social movements and citizenship.
Twitero intermitente.",2018-10-31 14:07:24+00:00,369,,False,1311316708183945221
2020-09-30 23:51:21+00:00,1311453610669158400,"@MarcosVelasquez @DipCristobal @Caroleichon @RNchile @DiputadosRN Lo que reclama el Diputado, es que quienes piden el proceso Constituyente, politicos de oposición, fueron los que dijeron que la nueva Constitución la escribiría la sra. Juanita (ciudadanos no políticos) y hoy resulta evidente, cómo todo el Plebiscito, que es falso. #Rechazo",0,0,0,0,es,,['Rechazo'],"[User(username='MarcosVelasquez', id=69669016, displayname='MarcosVelasquez', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DipCristobal', id=970698154516647936, displayname='Diputado Cristóbal Urruticoechea 🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Caroleichon', id=168041546, displayname='Carola C.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RNchile', id=7769652, displayname='Renovación Nacional 🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DiputadosRN', id=164426316, displayname='Diputados RN', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",192363978,sergio_pena_v,"Profesional, Sin afiliación Política, pero con Sentido común.
No diálogo con comunistas y 🌳, porque no tolero la violación a los DDHH y falta de libertades.",2010-09-18 23:06:41+00:00,4290,"Chile, Santiago",False,1311452990553944064
2020-09-30 23:43:38+00:00,1311451671533359104,"Exactamente. Mientras estos imbéciles siguen peleando por miserables cuotas de poder, l@s chilen@s seguiremos luchando para Construir un Nuevo Chile con Nueva Constitución. La soberbia de estos tarados indigna. No entendieron nada y el Proceso Constituyente es NUESTRO y sin ell@s",0,0,0,0,es,,,,1085667837442772996,LuzAlfa03225036,Una luchadora incansable contra este perverso sistema impuesto por la fuerza a sangre y a fuego.,2019-01-16 22:39:17+00:00,3091,"Coquimbo, Chile",False,None
2020-09-30 23:27:34+00:00,1311447628706652161,"Más de 125 jóvenes de todo el país reunidos en ""Ahora o nunca"", taller de #Participación y #ProcesoConstituyente❗

La seca @valdebenitonata 💜 lideró el diálogo junto al abogado #DomingoLovera 📖

Todes informados de cara al #Plebiscito2020 el próximo 25 de octubre 😊 https://t.co/N36kDaGRbW",0,1,2,0,es,,"['Participación', 'ProcesoConstituyente', 'DomingoLovera', 'Plebiscito2020']","[User(username='ValdebenitoNata', id=296005286, displayname='Natalia Valdebenito', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",176921806,BAJ_Antofagasta,"Potenciamos tu libertad de expresión a través del arte ✊🏼

Síguenos, infórmate y participa en #BAJAntofagasta 💜",2010-08-10 20:04:16+00:00,5031,"Antofagasta, Chile",False,None
2020-09-30 23:26:37+00:00,1311447390088560649,Gracias a todas las feministas que con su testimonio lograron que pudiéramos realizar esta serie de capítulos en este proceso constituyente adportas del plebiscito de octubre. #ArribaLasQueLuchan! #Gracias#Feministas #NuevaConstitución,0,0,2,0,es,,"['ArribaLasQueLuchan', 'NuevaConstitución']",,1288749114,hconstituyente,Hora Constituyente es la plataforma comunicacional  para una #NuevaConstitución.lavozdelosquesobran.cl/category/progr…,2013-03-22 13:57:03+00:00,3057,Chile,False,None
2020-09-30 23:24:19+00:00,1311446810402213888,"En @hconstituyente @FranFDroguett ""Derrocar el orden instituido para construir nuestros proyectos políticos feministas plurinacional. Una Nueva Constitución, aprobar un proceso constituyente""
Gracias a todas!!!",0,0,1,0,es,,,"[User(username='hconstituyente', id=1288749114, displayname='Hora Constituyente', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FranFDroguett', id=853791229326262272, displayname='Francisca Fernández Droguett', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1288749114,hconstituyente,Hora Constituyente es la plataforma comunicacional  para una #NuevaConstitución.lavozdelosquesobran.cl/category/progr…,2013-03-22 13:57:03+00:00,3057,Chile,False,None
2020-09-30 23:20:47+00:00,1311445919460732928,"Creen controlar el proceso constituyente, originado en violencia que prometieron terminar, pero no pudieron. 

Esto fue obra de profesionales de la revolución, que quieren lograr con violencia lo que no obtienen por las urnas.

Después del Apruebo, no hay vuelta atrás.

#Rechazo https://t.co/DbMocf5ywB",0,0,0,0,es,,['Rechazo'],,147674572,Schwrzwld,La única diferencia entre el nazismo y el comunismo es que los nazis fueron derrotados por los norteamericanos en 1945.,2010-05-24 19:14:49+00:00,1451,,False,None
