date,id,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
2019-12-31 23:24:47+00:00,1212152653364547586,"Que tengamos un año nuevo paritario, lleno de pueblos originarios, de inclusión y diversidad. Y que el mal hecho se rinda! #Feliz2020 #NuevaConstitucion #ConvenciónConstitucional #rutadelcambio #valdiviacl #rindetemalhecho",0,2,11,0,es,,"['Feliz2020', 'NuevaConstitucion', 'ConvenciónConstitucional', 'rutadelcambio', 'valdiviacl', 'rindetemalhecho']",,1124304515530883078,baezaquintana,"con los ojos y la voluntad puestos en el 11 de abril a buscar las letras XS en el la papeleta!!
lo bueno viene en frasco xs.",2019-05-03 13:27:39+00:00,708,"Valdivia, Chile",False,None
2019-12-31 23:11:34+00:00,1212149325524066304,"""@elchascas: Este 2020... https://t.co/3TA0JL9ihm"" 🙏 Un gobierno que respete a todes y no viole los DDHH ¿Será mucho pedir un poco de humanidad? #AprueboNuevaConstitución #ConvenciónConstitucional",0,0,0,0,es,,"['AprueboNuevaConstitución', 'ConvenciónConstitucional']","[User(username='elchascas', id=28642502, displayname='Chascas Valenzuela', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",479166624,mm_gomez,"Respeto todas las formas de arte, aunque no todas me gustan.  Curiosa x naturaleza y creyente x opción. 🌳🇨🇱  #Aprobé, viuda de la Propuesta Constitucional.",2012-01-31 02:44:20+00:00,951,Chile,False,None
2019-12-31 23:10:31+00:00,1212149062318907393,"@DanonC25 @jgonzjim @cgajardop No sé si tanto, pero si como para un representante fijo para la convención constitucional",0,0,3,0,es,,,"[User(username='cgajardop', id=132349970, displayname='Carlos Gajardo Pinto', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",975490795418652672,franqoinfo,habitante de pudahuelgrado.,2018-03-18 21:55:04+00:00,260,,False,None
2019-12-31 22:41:26+00:00,1212141743069650944,"@Srtaharuko @PublimetroChile De todas maneras,con ese cuento de la Convención constitucional. Es el parásito de la antigua Constitución que lo quieren enquistar en la nueva que está por ser promulgada de forma oficial el año entrante.Tiene que ser asamblea constituyente y nada más,lo otro es volver atrás. 👁",0,0,0,0,es,,,"[User(username='PublimetroChile', id=54115409, displayname='Publimetro', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1046754835943628800,Argorok_X,"Trovador de la muerte a veces, luz por contraste, Satán, arte conceptual demoníaco, lobos, videojuegos, series, películas, animé, metalhead 🤘🔥 DM con respeto.",2018-10-01 13:32:55+00:00,2507,En todas y en ninguna parte.🔚,False,None
2019-12-31 22:32:57+00:00,1212139607124594691,"El 26 de abril del 2020:

1: ¿Quiere usted una nueva Constitución?
——- Apruebo
—/—  Rechazo

2: ¿Qué tipo de órgano debiera redactar la nueva Constitución?
——  Convención Constitucional
—/— Convención Mixta",1,2,0,0,es,,,,969297740969775104,SrRinco,"📚 Ing Comercial 
Ex Vice #JrnBioBio 
Chorero 
Acerero 
Agente de cambio social",2018-03-01 19:46:04+00:00,1482,"Talcahuano, Chile",False,None
2019-12-31 22:30:15+00:00,1212138929568309248,"Si una nueva constitución es mala para la ex clara ,es mala para la Tere ,y Kast...entonces es buena para Chile ...vamos por el 
-+-- Apruebo
-+-- Convención constitucional",2,9,21,1,es,,,,72151996,brigadachacon,Como la prensa calla...Lea las murallas..,2009-09-06 23:34:45+00:00,38830,,False,None
2019-12-31 21:30:28+00:00,1212123882196537345,"Mientras la oposición sigue alegremente dividida en partidos, movimientos y etc, la ultraderecha comienza su campaña en rechazo de una nueva Constitución.

¿Cómo no va a ser posible deponer diferencias 4 meses con el único objetivo de aprobar NC con Convención constitucional?",2,6,16,3,es,,,,21213394,renejofre,Generalista en un mundo de especialistas. INTP. Interesado en filosofía y politica. Percepciones y emociones. Psicólogo. Azul. Más comunalista que regionalista.,2009-02-18 16:46:13+00:00,7056,,False,None
2019-12-31 21:10:15+00:00,1212118793721438209,#ACC #Apruebo #ConvencionConstitucional #Feliz2020 https://t.co/xCX0IbG8rF,0,4,3,0,qme,,"['ACC', 'Apruebo', 'ConvencionConstitucional', 'Feliz2020']",,74519130,Ivan_Krug,30 años en el mundo de las imágenes. Director. y contenido. Intérprete audiovisual de guiones. La inspiración no espera. #ahoralogía,2009-09-15 18:38:40+00:00,1875,Chile,False,None
2019-12-31 19:57:17+00:00,1212100431587028993,@ParritaMoreno @alinekuppenheim Qué bueno por ud pero yo voto SÍ APRUEBO y SÍ CONVENCIÓN CONSTITUCIONAL! Es bueno votar en democracia,2,1,2,0,es,,,"[User(username='ParritaMoreno', id=317441971, displayname='Sol', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='alinekuppenheim', id=527998856, displayname='Aline Kuppenheim', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1190283773163823104,Sunny55642204,Soy optimista,2019-11-01 15:05:59+00:00,811,,False,1212085606840438784
2019-12-31 19:46:46+00:00,1212097784914034699,"La mejor celebración no son los fuegos artificiales sino saber que Chile escribirá una nueva etapa de su historia. Próximos años nuevos se podrá festejar con más certeza de que chilenos sí podrán tener un mejor año, Chile cambio y para mejor. #ConvencionConstitucional",0,1,2,0,es,,['ConvencionConstitucional'],,160094446,dmorenoh,"Sociólogo BA MPP U. Auckland - Mg. Políticas Públicas en Deporte y Actividad Física, U. Otago - Triatleta - Sport Policy",2010-06-27 05:01:20+00:00,2158,"Dunedin, New Zealand",False,None
2019-12-31 19:28:34+00:00,1212093207435251717,"YO APRUEBO
CONVENCION CONSTITUCIONAL",0,0,0,0,es,,,,483945942,dsuarezeytel,,2012-02-05 15:23:53+00:00,70,Chile,False,None
