date,id,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
2020-09-30 23:59:01+00:00,1311455542632738817,"@camila_vallejo Mentirosa!! Sigues engañando a la gente!!! Las leyes son las que deben cambiarse para poder ayudarnos!! La nueva constitución costará miles de millones,solo por un capricho de ustedes, no quieren a Chile!! Gastemos esa plata en el pueblo.",0,1,1,0,es,,,"[User(username='camila_vallejo', id=225445834, displayname='Camila Vallejo Dowling', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",372895514,claug31,No a la Dictadura Comunista.,2011-09-13 16:28:41+00:00,6504,Chile,False,1311064774495604737
2020-09-30 23:58:45+00:00,1311455475683164162,Aún no entiendo xk los evangélicos están en peligro con la nueva constitución #FranjaElectoral,1,0,3,0,es,,['FranjaElectoral'],,464926432,Maick516,Telecom UdeC - Juegos - Peliculas - Series - Comics - The North Remembers - Mufasa :'( .#soydonante,2012-01-15 19:35:43+00:00,606,Chiguayante - VIII Región,False,None
2020-09-30 23:58:02+00:00,1311455295990882307,@DeZurdaTeam #DeZurdaTeam Yo #AprueboChileDigno y una nueva Constitución y convención constitucional #Cuba #SomosContinuidad https://t.co/FK0e3L3sDN,0,3,1,0,es,,"['DeZurdaTeam', 'AprueboChileDigno', 'Cuba', 'SomosContinuidad']","[User(username='DeZurdaTeam', id=1210114575942717441, displayname='DeZurdaTeam', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1141421448822710274,KarelSardui,"Aficionado a la Fotografía, estudio Derecho, en ocaciones me gusta escribir poemas, 💙 la música y  el deporte. #DeZurdaTeam 🤝 🦈",2019-06-19 19:04:14+00:00,3266,La Habana.,False,1311248171012517889
2020-09-30 23:57:42+00:00,1311455210326368256,"Morgan Stanley apuesta por la bolsa chilena y ve mantención de marco pro negocios en nueva constitución
https://t.co/VjZinoup7W https://t.co/dSwj2vD6Vg",0,1,4,0,es,,,,1154706350,EM_Inversiones,"Ránkings financieros, ideas de inversión y análisis de mercados. Siempre revisa la hora y el día de nuestras publicaciones.",2013-02-06 18:11:21+00:00,30383,"Santiago, Chile",False,None
2020-09-30 23:57:30+00:00,1311455161416646661,para que la nueva constitucion NO sea pico en el ojo hay votar Apruebo convencion constitucional 100% independientes,1,14,44,0,es,,,,91440436,cogollolarrain,"MARIHUANERO INFLUYENTE & 
BAKAN DESPREOCUPADO",2009-11-20 22:29:45+00:00,17057,Lo Pato,False,None
2020-09-30 23:57:24+00:00,1311455135659327488,"@FidbackCL #nuevaconstitucion #cierrefundicion
@plebiscitoanual Continua la descarga de 48tonArsenico/año de fundicion ventanas sobre quintero puchuncavi.
  https://t.co/2y6x674SNA",0,1,0,1,es,,"['nuevaconstitucion', 'cierrefundicion']","[User(username='plebiscitoanual', id=2917425461, displayname='#cierrefundicionventanAs', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",2917425461,plebiscitoanual,"TrAsladAs fundicion ventanAs o aumenta mAs la tAsa de muertos y enfermos, no hay mAs elije.",2014-12-12 11:52:18+00:00,12838,,False,1311423935150526479
2020-09-30 23:57:08+00:00,1311455067321630725,"@http_pazz22 Si. Y muchos de esos empresarios son son amigues de los mismos políticos que proponen la nueva constitución para el ""bien de la ciudadanía"" 🤦 infórmese.",0,0,0,0,es,,,"[User(username='http_pazz22', id=367996990, displayname='Paz', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1190320996382846978,RolaMoler,"Me gusta conversar con personas que opinen igual a mi y distinto a mi.
|*🇨🇱",2019-11-01 17:33:44+00:00,625,,False,1311453902517174273
2020-09-30 23:57:03+00:00,1311455047386107905,"Campaña de la UDI: no se necesita una nueva constitución para cambiar, para eso están las leyes.

También la UDI: Vota en contra de todas las leyes en pro de ayudar a la gente.

Miente que algo queda les dice su presidente.",0,2,2,0,es,,,,87593174,Paautom,Keti,2009-11-05 02:08:13+00:00,2299,No sé,False,None
2020-09-30 23:56:11+00:00,1311454830041366528,"@JorgeSharp El pueblo no quería cambio de Constitución, el pueblo salió a marchar en contra los políticos y hoy esos mismos políticos van hacer la nueva Constitución a gusto de ellos sin importarle el pueblo! #Rechazo https://t.co/5QP3wKQdBz",4,37,47,1,es,,['Rechazo'],"[User(username='JorgeSharp', id=68917670, displayname='Jorge Sharp', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1272294464141381639,Ro_LiberalxKast,"Chile se irá a la cresta con un gobierno de Boric, el comunismo en ninguna parte del mundo a funcionado solo genera pobreza y miseria!
#AtreveteConKast ✌",2020-06-14 22:27:02+00:00,14213,Chilezuela ,False,1311444808788062209
2020-09-30 23:55:59+00:00,1311454777432252416,@pepe_auth @CatalinaPerezS .... y estos políticos son los que quieren hacer una nueva constitución. 🤦‍♂️🤦‍♂️🤦‍♂️,0,0,0,0,es,,,"[User(username='pepe_auth', id=155978526, displayname='Pepe Auth', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CatalinaPerezS', id=157831773, displayname='Catalina Pérez Diputada', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",837337960286728193,HRSS_Chi,"Si quieres derrotar la corrupción, debes estar preparado para enviar a la cárcel a tus amigos y familiares
(Lee Kuan Yew)",2017-03-02 16:25:01+00:00,1091,,False,1311405050951016452
