id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
1488288564244672513,2022-01-31 23:10:19+00:00,@Distrito56 @RNchile @udipopular @melnicksergio @MarceloRojas @joseantoniokast @TERE_LAprofe73 @Naty_Patriota @Cototudo2 @colomba_5 @RafaelTorrebl18 @macarenasoledad @APCHILE_ #RechazoDeSalida2022  va a ganar. No habrá mayoría en agosto para aprobar un proceso constituyente delirante.,0,3,5,0,es,,['RechazoDeSalida2022'],"[User(username='Distrito56', id=46924181, displayname='Mauricio Henríquez', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RNchile', id=7769652, displayname='Renovación Nacional 🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='udipopular', id=43422471, displayname='UDI', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='melnicksergio', id=622098575, displayname='Sergio I. Melnick', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MarceloRojas', id=39939473, displayname='Marcelo Rojas', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='joseantoniokast', id=123955962, displayname='José Antonio Kast Rist 🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='TERE_LAprofe73', id=2891438032, displayname='PROFETERE #ENCONTRA. VOTO NULO ES VOTO ZURDO.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Naty_Patriota', id=1103279969768296449, displayname='Naty🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Cototudo2', id=1242514940994285568, displayname='Cototudo Patriota 💪🏼 🇨🇱 ❤ 😷', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='colomba_5', id=993222928291463169, displayname='colomba', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='RafaelTorrebl18', id=1423828105806950409, displayname='Rafael Torreblanca 🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MacarenaSoledad', id=219432977, displayname='Maca🦋', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='APCHILE_', id=1313245963776122880, displayname='Acción Patriótica Chile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",885178893967208449,Gonzalo98050470,"#Republicanosyencontra. Papá, Marido, Católico, Pro vida, Republicano,  Abogado Migratorio Universidad de Chile. Colegio de Abogados de Santiago.",2017-07-12 16:47:48+00:00,15276,"Santiago, Metropolitana de San",False,1488270201132961793
1488285976568819712,2022-01-31 23:00:02+00:00,"@izkia @LuciaDammert Y esta forma de hacer política basada en la mentira y agresión con la cual instalaron el proceso constituyente y con la llegaron al poder, Izkia? Que nos puedes decir sobre esto? https://t.co/mSOzzItNZ8",1,1,1,0,es,,,"[User(username='izkia', id=52534878, displayname='Izkia Siches Pastén', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='LuciaDammert', id=141273706, displayname='Lucía Dammert', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",105869113,cristbalturpaud,"Cuidemos nuestra democracia y nuestro hermoso país.
No permitamos que lo destruyan.",2010-01-17 19:30:23+00:00,377,"Santiago, Chile",False,1488281504232841217
1488283735892152321,2022-01-31 22:51:08+00:00,"Piñera se adueña de lo que ni si quiera estaba en su programa, como el Proceso Constituyente.

Y se desentiende de lo que protagonizó, como su show en Cúcuta, culpando al gobierno anterior y al próximo.

Capitalizan ganancias y externalizan pérdidas.

Sinvergüenzura neoliberal.",0,13,37,0,es,,,,812462023,RebecaGaeteS,"Militante del @PCdeChile • Leal al rock, al humor, a las letras, al cine, a los números, a la fauna y a la autenticidad • De Rancagua, ciudad del Ave Fénix.",2012-09-09 05:44:32+00:00,14120,"Rancagua, Chile",False,None
1488272455135371270,2022-01-31 22:06:18+00:00,"La misma cuenta operaba en el año 2020, con otro nombre de usuario, haciéndose pasar por una venezolana en Chile que apoyaba la opción del rechazo (al proceso constituyente chileno).

Comenzamos a monitorearla luego de ofrecer una foto desnuca a cambio de retweets.

/3 https://t.co/9cGFBcz4Cx",1,11,9,0,es,,,,1158121671724847104,cazamosfakenews,Organización anti-desinformación venezolana 🇻🇪 (#FakeNews #OSINT #Bots #OPINFO #Propaganda). Like = recibido,2019-08-04 21:04:58+00:00,46701,Venezuela,True,1488272448499953687
1488262338281021441,2022-01-31 21:26:06+00:00,"Algo bueno de la convención constituyente son las iniciativas populares de norma que logran que la ciudadanía se sienta participe del proceso constituyente. Puede que sea un saludo a la bandera y rechacen todo, pero las cámaras podrían considerar acercarse a la ciudadanía así.",0,1,20,0,es,,,,350438627,MiserableProfe,"Cielos, escuchen, no me gustan los discursos, pero es tan agradable dejar que asimilen el desastre que han provocado, lo arruinaron todo, gracias, adiós.",2011-08-07 19:36:54+00:00,7203,,False,None
1488256576435621889,2022-01-31 21:03:12+00:00,"📢📘 #ProcesoConstituyente | Ad portas del inicio de las votaciones en particular en la @convencioncl, dejamos este aporte concreto al debate, donde se analizan distintas iniciativas sobre un #ConsejodeJudicatura. 
Descárgalo gratis aquí 👇
https://t.co/VOuS7y0voX",0,0,1,0,es,,"['ProcesoConstituyente', 'ConsejodeJudicatura']","[User(username='convencioncl', id=1399422225674129415, displayname='Chile Convención', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1407465826454806528,ForoConst_UC,Iniciativa creada en @derechouc | Busca contribuir a la participación informada de la ciudadanía y al debate académico interdisciplinario,2021-06-22 22:31:37+00:00,308,"Santiago, Chile",False,None
1488255117841379328,2022-01-31 20:57:25+00:00,"Hipocresía Real.
Víctimas del franquismo: 114.000 desaparecidos. Tod@s hijos de España. No olvidamos 
Basta ya de impunidad de los crímenes del franquismo.❤️💛💜 Verdad, Justicia y Reparación.
¡PROCESO CONSTITUYENTE!
Queremos elegir.",0,1,0,0,es,,,,1471956492169650176,123Republica,,2021-12-17 21:33:38+00:00,698,"Chiclana de la Frontera, Españ",False,1488245724059951111
1488251553429475328,2022-01-31 20:43:15+00:00,"“con una norma arbitrada por el Partido Popular”
la Mezquita de Córdoba” se habían inmatriculado “bajo esa legalidad propiciada por el PP”
Hay Alternativa y es Republicana
#República 🟥🟨🟪
#Laicismo 🏛️❌✝️
#Democracia 🗳️
¡PROCESO CONSTITUYENTE! 
III REPÚBLICA ❤️💛💜 LAICA",0,1,1,0,es,,"['República', 'Laicismo', 'Democracia']",,220308822,fenix_90,"Por el miedo que te tienen
Por tus pasos que vigilan
Por tu forma que te atacan
Yo te nombro LIBERTAD",2010-11-27 11:48:06+00:00,1936,,False,None
1488249044501684235,2022-01-31 20:33:17+00:00,Proceso Constituyente https://t.co/53g3IJpaR5,0,0,1,0,es,,,,175809732,miguelconchav,,2010-08-07 17:44:06+00:00,210,"Quilpue, chile.",False,None
1488248263169884160,2022-01-31 20:30:10+00:00,@PromedioAdulto @AMLEM7 @FelipeEspania @DMatamala Aceptó el proceso constituyente porque estaba en su programa de gobierno? O eres ingenuo o deshonesto 🤷‍♂️,1,0,0,0,es,,,"[User(username='PromedioAdulto', id=1376421898830147584, displayname='adulto joven promedio', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='AMLEM7', id=1480529092227252231, displayname='AMLEM', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FelipeEspania', id=368418217, displayname='FelipeEspania 🐣', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DMatamala', id=32754385, displayname='Daniel Matamala', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1394391573618692096,lucius_aurelian,Representante de los trabajos académicos de corte puramente teórico.,2021-05-17 20:37:35+00:00,370,,False,1488246792852439040
