id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
1509681347677229071,2022-03-31 23:57:36+00:00,Si usted trabaja duro tendrá que compartir su jubilación con otro que trabaja menos.. Esa es la política de la #ConvencionConstituyente,1,9,15,0,es,,['ConvencionConstituyente'],,3181660337,KekaBasualdo,"Amo mi país, estoy por la libertad y el estado de derecho 🇨🇱",2015-04-19 03:17:34+00:00,17379,CHILE,False,None
1509677304162795521,2022-03-31 23:41:32+00:00,Esta fue la “ Convención Constituyente” de Pinochet.8 personas todas de derecha política y de ideas conservadoras y sin ser elegidos.Hoy 154 convencionales elegidos democráticamente con representación paritaria y pueblos indígenas redqctan una nueva constitución. Democratica https://t.co/efxv4Va4SN,2,12,14,0,es,,,,166602353,SONY1530,"Amante por sobre todo de mis tres hijos, amante de la vida y cruzado de corazón, pasión por las motos, docente una vocación maravillosa.Jugado por #Boric 🌳",2010-07-14 15:24:01+00:00,3232,"La Serena, Chile",False,None
1509676897302683656,2022-03-31 23:39:55+00:00,"Si de verdad está preocupado por el rumbo de nuestra Convención Constituyente, para tener una mirada más amplia y desde dentro de la convención: pase y lea. ¿Quién dijo que todo está perdido?
En la lucha por la democracia, no hay que darse por vencidos.
https://t.co/YHrhuSDzhn",0,0,1,0,es,,,,91199314,RodrigoZamorano,"Soy. Somos. Y estamos en este juego de prestado. ¡Qué alegría, qué paz recordar eso!",2009-11-19 21:39:45+00:00,412,,False,None
1509676881729237004,2022-03-31 23:39:51+00:00,"@TopCatCL1 @ElAnti_Fas @varancib @berfontaine ""La Convención Constituyente; Tendrá por único objetivo redactar la Nueva Constitución,NO Afectando las Competencias y atribuciones de los demas Organos y Poderes del Estado y se disolverá una vez cumplida la tarea que le fue Asignada"",Sometida a Plebicito Aprueb Rechazo,RECHAZO""",1,1,1,0,es,,,"[User(username='TopCatCL1', id=1397709791078850561, displayname='TopCatCL 🐱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ElAnti_Fas', id=42647522, displayname='FAS', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='varancib', id=915665233, displayname='Victor Arancibia B.', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='berfontaine', id=2471381887, displayname='Bernardo Fontaine', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1427372174042599428,JuanAnd52752550,,2021-08-16 20:51:26+00:00,33,,False,1509664442631352324
1509676745477214211,2022-03-31 23:39:19+00:00,"El Artículo 8. Libertad de expresión, termina así: ""No existirá censura previa sino únicamente las responsabilidades ulteriores que determine la ley."" Ya fue aprobado por la #ConvencionConstituyente y me parece fundamental ante cierta cultura de la ""cancelación"". https://t.co/tKSQq4P7cU",1,0,0,0,es,,['ConvencionConstituyente'],,1846533074,a_aylwinc,,2013-09-09 14:17:38+00:00,1467,Santiago,False,None
1509673303128084482,2022-03-31 23:25:38+00:00,"Y si el gobierno los expropia me vas a devolver tú el dinero??

Mi 100%  .... O...  con mi plata no!!

Eso significa que no voy a ayudar a financiar un sistema siendo yo pensionada ya !!

GRACIAS @berfontaine 

#ConvencionalesRateros 
#ConvencionCulia 
#ConvencionConstituyente",0,0,0,0,es,,"['ConvencionalesRateros', 'ConvencionCulia', 'ConvencionConstituyente']","[User(username='berfontaine', id=2471381887, displayname='Bernardo Fontaine', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1483620936645500931,pcmirandal61,Ser libre es esencial,2022-01-19 02:04:03+00:00,211,,False,None
1509663076617965574,2022-03-31 22:45:00+00:00,"📃 #ConvencionConstituyente

Revisa la votación en particular de normas de la Comisión de Derechos Fundamentales.

➡️ Sigue este debate EN VIVO en
https://t.co/hd0nEUrPsz",1,0,4,0,es,,['ConvencionConstituyente'],,90227660,24HorasTVN,"¡HOLA! 🖐️ Somos el departamento de prensa de TVN.

Actualidad, señales en vivo, últimos minutos y más ➡️ bit.ly/3FI8NiS
Búscanos en FB, Instagram, Snapchat 📲",2009-11-15 19:23:17+00:00,4236153,"Santiago, Chile",True,None
1509662806378835990,2022-03-31 22:43:55+00:00,"La ultra derecha pinochetista argumenta que la convención constituyente va a refundar el país y lo dicen como si eso fuera una catástrofe!
Y que es lo que hace una constituyente?
Pues refundar el país!
Hacerla distinta de como es hoy!
Eso mismo hicieron los de la comisión Ortuzar",0,0,0,0,es,,,,2382008550,Luisfer1000,Periodista,2014-03-10 11:39:43+00:00,593,Santiago de Chile,False,None
1509660343718408225,2022-03-31 22:34:08+00:00,"@SahzdiPaz Argentina donde los venezolanos de la diáspora están más felices, es raro. Ahora emigran en masa a Chile donde hay una Convención Constituyente socialista; le perdieron el miedo al socialismo o más bien les terminó gustando.",0,0,1,0,es,"Place(id='00b9b6e734ad1849', fullName='Chorrillos, Peru', name='Chorrillos', type='city', country='Peru', countryCode='PE')",,"[User(username='SahzdiPaz', id=740905060201172992, displayname='Sandra ✨🌍🌎🌏', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",108408242,GersinB,"Soy contador público colegiado y emprendedor, especialista en finanzas corporativas, creo en el libre mercado.",2010-01-25 21:17:56+00:00,1490,Peru,False,1509619025264971780
1509657459241144326,2022-03-31 22:22:41+00:00,"📃 #ConvencionConstituyente

Al borrador de nueva Constitución: Se aprueba artículo sobre libertad de pensamiento, conciencia, religión y cosmovisión

Más detalles ⬇ https://t.co/3cJtLXjt40",2,3,15,0,es,,['ConvencionConstituyente'],,90227660,24HorasTVN,"¡HOLA! 🖐️ Somos el departamento de prensa de TVN.

Actualidad, señales en vivo, últimos minutos y más ➡️ bit.ly/3FI8NiS
Búscanos en FB, Instagram, Snapchat 📲",2009-11-15 19:23:17+00:00,4236153,"Santiago, Chile",True,None
