id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
1542657545843916800,2022-06-30 23:53:14+00:00,"@FrancoBassoSotz Fue el ""octubrismo"" el que permitió que se estableciera una convención constituyente.",0,0,0,0,es,"Place(id='00553ac914c68cd1', fullName='Coihaique, Chile', name='Coihaique', type='city', country='Chile', countryCode='CL')",,"[User(username='FrancoBassoSotz', id=304404744, displayname='Franco Basso', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1096408319395352576,RapidoRodriguez,"Profesor en la Patagonia, Región de Aysén.",2019-02-15 13:58:08+00:00,1638,"Coyhaique, Chile",False,1542302017447772162
1542655128058093569,2022-06-30 23:43:38+00:00,Y así como si nada voy a tener que hacer sonido para el cierra de la convención constituyente 😓,0,0,3,0,es,,,,887615489035337728,CuantoSaez,"Músico, Sonidista, Químico y Maestro Cervecero retirado. Al fondo a la izquierda. Grabación, producción, mezcla y mastering. Sonidista en SCD Egaña",2017-07-19 10:09:58+00:00,721,Santiago,False,None
1542654043683786752,2022-06-30 23:39:19+00:00,"Algunos de los invitados a la ceremonia de cierre de la Convención Constituyente.
Senadora Fabiola Campillai 
Alcalde Daniel Jadue
Psicólogo Gustavo Gatica
Ex vocero de la ACES Victor Chanfreau
Otro Chile es posible.
Aunque a la derecha le arda... https://t.co/CajxOhNbD4",14,20,61,2,es,,,,586812556,katitaporfia,Soy del 38% y de Colo Colo 100%.,2012-05-21 19:31:02+00:00,20276,,False,None
1542652038919720961,2022-06-30 23:31:21+00:00,"Los miembros de la Convención Constituyente de Chile asumieron su cargo el 4 de octubre de 2021. 

Su primera tarea era establecer las reglas de juego para escribir y definir la nueva Constitución.",1,0,0,0,es,,,,3386962953,demoAbierta,Publicamos las voces más plurales para que podamos pensar y actuar libres en América Latina y el mundo. Síguenos también en portugués: @demoAbiertaBR,2015-07-22 08:58:42+00:00,23022,América Latina,False,1542652036130508802
1542652036130508802,2022-06-30 23:31:21+00:00,"En Chile se está decidiendo la nueva Constitución a través de la Convención Constituyente. Dentro de las discusiones para definir los contenidos, el cuidado del medio ambiente y la respuesta frente a la crisis climática es uno de los pilares. 

¿Quieres saber más?

Abrimos hilo. https://t.co/jvo0Voejl3",1,1,4,1,es,,,,3386962953,demoAbierta,Publicamos las voces más plurales para que podamos pensar y actuar libres en América Latina y el mundo. Síguenos también en portugués: @demoAbiertaBR,2015-07-22 08:58:42+00:00,23022,América Latina,False,None
1542648031086055425,2022-06-30 23:15:26+00:00,@delosquesobran LES GUSTARIA PERO NO DIJO NINGUNA MENTIRA TE GUSTE O NO FRANCISCO SE HA PARADO A TODOS LOS DEL CONVENCION CONSTITUYENTE PLURINACIONAL INCLUSO EVITAN A IR A DEBATE  CON EL PORQUE SON DESESMASCARADOS,0,0,0,0,es,,,"[User(username='delosquesobran', id=1262599990247149569, displayname='La Voz De Los Que Sobran', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",124820402,MTITOMendoza,TALCAHUANO,2010-03-20 17:43:04+00:00,318,talcahuano,False,1542513512592814080
1542644722094804992,2022-06-30 23:02:17+00:00,"AUDIO: Comentario  a días del final del trabajo de la #ConvencionConstituyente hablamos del ejemplar esfuerzo de la mayoría de l@S convencionales, de las #fakenews y el rol de la senadora #XimenaRincón, la derecha y la ultraderecha.
Completo aquí: https://t.co/KEHule6olA https://t.co/BRcbHd1TKO",0,3,0,0,es,,"['ConvencionConstituyente', 'fakenews', 'XimenaRincón']",,1478387350875037699,cristalina_963,"Radio Cristalina FM 96.3 desde #Panimávida en #Colbún 💙🦕                                
Instagram: radio_cristalina_ 
Facebook: radio cristalina panimavida",2022-01-04 15:26:56+00:00,194,"Panimávida, Colbún, Chile",False,None
1542644493114953729,2022-06-30 23:01:22+00:00,"Gravísima ésta denuncia, aquí @MEQChile y @gdominguez_ deben aclarar el tema a la brevedad, ya paremos con los abusos y las trampas de la Convención Constituyente (@convencioncl)..

#RechazoTransversal 
#RechazoConEsperanza 💛
#RechazoXChile 🇨🇱",0,2,0,0,es,,"['RechazoTransversal', 'RechazoConEsperanza', 'RechazoXChile']","[User(username='MEQChile', id=433450406, displayname='María Elisa Quinteros Cáceres', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='gdominguez_', id=772898546328694784, displayname='Gaspar Domínguez', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='convencioncl', id=1399422225674129415, displayname='Chile Convención', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",82963099,abalosfelipe,"Trabajando #PorUnChileMasJusto, católico practicante, militante @udipopular, Guayano de corazón. #PalestinaLibre 🇵🇸 فلسطين الحرة
#VenezuelaLibre 
#SiALaVida..",2009-10-16 20:16:14+00:00,10446,Chile,False,None
1542631740128104448,2022-06-30 22:10:42+00:00,"@freddy_stock, un gran abrazo para ti. El personaje Orrego, está financiado por Fontaine, es más, figura como asesor de este, en la convención constituyente. Ambos personajes nefastos para chile",0,0,0,0,es,,,"[User(username='freddy_stock', id=733857652191711232, displayname='Freddy Stock', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",963814285276262401,pedrogavilan28,SER HUMANO EN RESISTENCIA,2018-02-14 16:36:47+00:00,226,"Metropolitana de Santiago, Chi",False,None
1542629705966305280,2022-06-30 22:02:37+00:00,"¿Van a ver este lunes 4 de julio la entrega del proyecto de la convención constituyente?

Yo no",0,3,4,0,es,"Place(id='0150459b5095a59f', fullName='Concepción, Chile', name='Concepción', type='city', country='Chile', countryCode='CL')",,,846041733070770176,Eve34FV,"Dichosos los que lloran,
porque serán consolados.
Mateo 5:4

Me gusta la naturaleza. Me gusta cantar. Soy sincera. Cariñosa. Amable. Autentica.",2017-03-26 16:50:42+00:00,3774,"Concepción, Chile",False,None
