id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
1575993090547978242,2022-09-30 23:36:47+00:00,@baradit Bien parecido a lo que costó tu Convención Constituyente,0,0,0,0,es,,,"[User(username='baradit', id=10908822, displayname='Jorge Baradit Morales', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",157382757,SValdiviesoL,,2010-06-19 16:55:49+00:00,121,,False,1575945970499534848
1575992731146784768,2022-09-30 23:35:22+00:00,"El próximo plebiscito constitucional será el siguiente;
¿Aprueba usted el texto de nueva constitución propuestos por la Convención constituyente o aprueba el texto de la constitución de bachelet?",0,0,0,0,es,,,,48386309,gran_conejo,misantropía eufórica y puritana,2009-06-18 15:37:57+00:00,1729,.,False,None
1575984534520094720,2022-09-30 23:02:48+00:00,"@edhagadol @desbordes Lo que se rechazó fue el texto, tener una Nueva Constitución se definió en el Plebiscito de entrada y un 80% exigimos NUEVA Constitución y Convención Constituyente.",3,0,12,0,es,,,"[User(username='edhagadol', id=264422244, displayname='Edhagadol', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='desbordes', id=45214422, displayname='Mario Desbordes Jiménez', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",610569564,PlinjoNisja,"No te rindas, aún estás a tiempo
de alcanzar y comenzar de nuevo,
aceptar tus sombras, enterrar tus miedos, 
liberar el lastre, retomar el vuelo....",2012-06-17 03:58:42+00:00,378,santiago,False,1575907277021892609
1575974591893499904,2022-09-30 22:23:17+00:00,@T13 @pvodanovic Es ilegal no hacerlo. Las cosas han cambiado mucho. La convención  constituyente fue un fracaso total y mucha gente no votaría por eso nunca más en su vida.,0,0,0,0,es,,,"[User(username='T13', id=24952459, displayname='T13', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='pvodanovic', id=1218560406, displayname='Paulina Vodanovic', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",281712190,patvicu,"Geógrafa, científica, chilena, mamá, abuela..",2011-04-13 20:32:46+00:00,39,"Lo Barnechea, Chile",False,1575697437062500352
1575960179673161729,2022-09-30 21:26:01+00:00,"Gobierno anuncia la compra de más de 1.000 vehículos para #Carabineros el 2023. Si no los mantienen en forma adecuada mecánicamente, será botar la plata de todos nosotros a la basura como fue con la Convención Constituyente Mamarracha. Actualmente hay cientos botados por ahí.",0,0,0,0,es,,['Carabineros'],,31229382,JorgeLatino,Chilean Selfmademan & Cocinero Autodidacta,2009-04-14 21:19:20+00:00,640,Planet Earth hacia el sur,False,None
1575959394243969024,2022-09-30 21:22:54+00:00,"@FcoMunoz_TP @Lorena58291708 @Diego_Schalper @melnicksergio @conectados921 @Girealaderecha @carreragonzalo Es parte de la derechita cobarde, traicionera, cagona, miserable y vende Patria, que empezó por eliminar el BINOMINAL y terminó entregando los destinos de Chile a una manada de ignorantes, a la cual llamó “convención constituyente”, pero terminó siendo convención prostituyente",1,4,5,0,es,,,"[User(username='FcoMunoz_TP', id=1547311866573103107, displayname='Francisco Muñoz', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Lorena58291708', id=1350231162497740813, displayname='Lorobo12 (2 cuenta)', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Diego_Schalper', id=71949243, displayname='Diego Schalper 🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='melnicksergio', id=622098575, displayname='Sergio I. Melnick', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='conectados921', id=704674586391093248, displayname='Conectados En Agricultura', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Girealaderecha', id=1075453394, displayname='Gire a la Derecha', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='carreragonzalo', id=212552510, displayname='🎸 @carreragonzalo DIPUTADO 🎸', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1514358244327755777,suknovicRM,"2da CUENTA-Chileno, descendiente de croata, Cristiano bíblico, republicano, Ingeniero, MBA, casado, 8 hijos, cinturón negro JUDO, ANTI MARXISTA",2022-04-13 21:42:19+00:00,2185,Chile,False,1575838546203619328
1575957021085421568,2022-09-30 21:13:28+00:00,@clint_joselito me recuerda a la convencion constituyente cuando se auto aplaudian y daban palmadas... ahora le celebran los peos al presidente.,0,0,2,0,es,,,"[User(username='clint_joselito', id=1443060630324449281, displayname='CLINT PASCUELINT 🇨🇱🇮🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1255937026874060802,Saidark8,"Vivo para aprender, disfruto para Vivir",2020-04-30 19:08:34+00:00,60,,False,1575922850011090944
1575952337780506624,2022-09-30 20:54:51+00:00,En el plebiscito de salida votaron más del doble de personas que en la elección de la fracasada Convención Constituyente. ¿Por qué el oficialismo insiste con el voto voluntario? ¿Por qué no quiere que esos 13 millones elijan a los nuevos convencionales?,12,77,201,2,es,,,,1518393091,AlephEdu,"Trading, Fondos Pensiones, Matemática Aplicada y Estadística, Librepensador, Cine, Música, Sarcasmo.",2013-06-15 04:21:01+00:00,27757,Chile,False,None
1575950584259432449,2022-09-30 20:47:53+00:00,@dinoazulado_d6 @_renzuc Ridículo como vestirse de dinosaurio en una convencion constituyente? Cara de raja.,0,4,30,0,es,,,"[User(username='dinoazulado_d6', id=1445739092918951939, displayname='Dino Azulado Oficial', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='_renzuc', id=31617191, displayname='Renzuc🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1210707062327525377,Capitanleviack1,"Capitán de la Legión de Reconocimiento, combato a titanes. Detesto el comunismo, la suciedad y el desorden. Me gusta hacer rabiar a los progres😁",2019-12-27 23:40:38+00:00,24956,Eldia,False,1575944648790401024
1575942360290463746,2022-09-30 20:15:12+00:00,Pueblo de Chile que votará rechazo de salida y se cansó de la hipocresía y censura de la izqiuerda: Revocar petición que pretende expulsar a Teresa Marinovic de la Convención constituyente - ¡Firma la petición! https://t.co/IwhPKSzMub vía @ChangeorgChile,0,0,0,0,es,,,"[User(username='ChangeorgChile', id=1222212057874993153, displayname='Change.org Chile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1381261450086342661,AnaMara69450095,verano,2021-04-11 15:03:20+00:00,5,,False,None
