id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId,archivo,keyword
1388261911964397569,2021-04-30 22:40:07+00:00,"@PiensaPrensa Irregularidades en el procesó completo, bajo mi punto de vista.
Ésto se realizó en la primera cocina.
Eso entorpeció, ensucio y caraturizo la convención constituciónal, en cuanto a las formas y fondos.
Está tan mal hecho q está llenó de injustas desigualdades.",0,0,0,0,es,"Place(id='00e322460b3f03b5', fullName='Macul, Chile', name='Macul', type='city', country='Chile', countryCode='CL')",,"[User(username='PiensaPrensa', id=3517444829, displayname='PIENSAPRENSA 318 mil Seguidores', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1146250635320471552,SAR_GL76,"#BoricPresidente 🌳🌳
Por un país más equitativo, con justicia social y eliminar de raíz la corrupción.",2019-07-03 02:53:42+00:00,1370,"Macul, Chile",False,1388256719554420738,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388245974942994435,2021-04-30 21:36:47+00:00,@LRojineg Obviamente es una acción de campaña. No va ella y varios otros dirigentes comunistas a la Convención Constitucional.,0,0,0,0,es,,,"[User(username='LRojineg', id=1197675387863621632, displayname='Lenin Rojineg', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",12773642,cotruno,,2008-01-28 05:27:47+00:00,1636,,False,1388152117085544449,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388239060943134730,2021-04-30 21:09:19+00:00,"La Corte Apelaciones de Iquique rechazó un recurso de amparo presentado en favor del exdiputado comunista y actual candidato a la Convención Constitucional, Hugo Gutiérrez, por la orden de detención que pesa en su contra. @nacioncl https://t.co/YXV7qFvqTy",0,2,2,0,es,,,"[User(username='nacioncl', id=10283902, displayname='La Nación Chile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",10283902,nacioncl,"Sabemos que no te conformas leyendo, ingresa a lanacion.cl, infórmate e interactúa",2007-11-15 19:04:58+00:00,348461,Chile,True,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388228678837055488,2021-04-30 20:28:03+00:00,Candidatas a la Convención Constitucional presentarán propuestas en ciclo de debates organizado por Facea UACh https://t.co/vhUuMgMmeV https://t.co/nTGj85CxoE,0,0,0,0,es,,,,40275317,elranco,"Diario de la provincia del Ranco, región de Los Ríos | contacto@diarioelranco.cl",2009-05-15 16:28:55+00:00,7046,Provincia del Ranco,False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388219961525538816,2021-04-30 19:53:25+00:00,Hoja en Blanco E04 | Reglamento de la Convención Constitucional https://t.co/1t302ML2vi,0,0,0,0,es,,,,2832279117,estadodiariocom,"Somos un medio digital especializado en noticias jurídicas. Voces nuevas te mostrarán el mundo legal, con todos sus ángulos y perspectivas.",2014-10-15 17:51:38+00:00,3119,"Santiago, Chile",False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388219828721405956,2021-04-30 19:52:53+00:00,"Si la derecha llega sin un proyecto de país a la convención constitucional, la nueva Constitución será una sinfonía de las utopías de izquierda a favor de un Estado gigante benefactor que dirija los destinos y la economía.
https://t.co/CLGZEJYdSp #elliberocl",42,71,140,7,es,,['elliberocl'],,11061482,patricionavia,"Political scientist & columnist.  Liberal Studies, NYU  PoliSci, UDP. Opinions here. Academics ORCID 0000-0001-9398-8393 scholar.google.com",2007-12-11 20:34:19+00:00,482259,Chile/USA,True,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388208220796334091,2021-04-30 19:06:46+00:00,"¡El reglamento es fundamental para asegurar la legitimidad del trabajo que haga la #ConvenciónConstitucional!

Como Red de Centros @xunanuevacons, te invitamos a conocer todas nuestras propuestas para el reglamento, aquí 👉 https://t.co/DzZJ5epBK7 https://t.co/KChhqdeZrw",0,22,18,2,es,,['ConvenciónConstitucional'],"[User(username='xunanuevacons', id=1238183262490710016, displayname='Por una Nueva Constitución', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1238183262490710016,xunanuevacons,Somos la Red de Centros de Estudio por una Nueva Constitución para 🇨🇱 #Apruebo | #ConvencionConstitucional 🗳✏️,2020-03-12 19:22:41+00:00,1433,,False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388202774442168329,2021-04-30 18:45:07+00:00,"Hay #HuelgaGeneralSanitaria y también #ConversaConstituyente hoy a las 20 hrs...sobre Cannabis y otras hierbas conversamos con nuestros invitadxs.

#PavelGuiñezNahuelñir28 #Independiente #ConvencionConstitucional por el #Distrito20 https://t.co/zo8vUjwH4e",0,2,1,0,es,,"['HuelgaGeneralSanitaria', 'ConversaConstituyente', 'PavelGuiñezNahuelñir28', 'Independiente', 'ConvencionConstitucional', 'Distrito20']",,1356225206319198208,PavelPorLaCons1,"Pavel Guíñez Nahuelñir , Mapuche, Trabajador de la Salud y dirigente FENPRUSS, integrante de US BioBio",2021-02-01 12:57:59+00:00,918,"Talcahuano, Chile",False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388202002434379777,2021-04-30 18:42:03+00:00,"@frannajoes Así es
Hay que votar por candidatos 100% Independientes y honrar el resultado del Plebiscito del 25/Oct que rechazó a los políticos de partido en la Convención Constitucional 
Chile dijo fuerte y claro con un 80/20 categórico MIXTA NO!
Yo voto x #LaListaDelPueblo 
@LaListaPueblo",0,1,5,0,es,,['LaListaDelPueblo'],,152354351,pparcos1,Asomao,2010-06-05 18:30:48+00:00,7054,santiago - chile,False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388192565397180419,2021-04-30 18:04:33+00:00,"@Fenpruss_Octava Firmes y movilizados en #HuelgaGeneralSanitaria comprometidos por la #SaludDigna y #NuevaConstitucion. @Fenpruss

#PavelGuiñezNahuelñir28 #Independiente #ConvencionConstitucional por el #Distrito20 https://t.co/GY7aam3UgZ",0,9,7,0,es,,"['HuelgaGeneralSanitaria', 'SaludDigna', 'NuevaConstitucion', 'PavelGuiñezNahuelñir28', 'Independiente', 'ConvencionConstitucional', 'Distrito20']","[User(username='Fenpruss_Octava', id=2205660834, displayname='Fenpruss Octava Región', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='Fenpruss', id=75044282, displayname='Confederación Fenpruss', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1356225206319198208,PavelPorLaCons1,"Pavel Guíñez Nahuelñir , Mapuche, Trabajador de la Salud y dirigente FENPRUSS, integrante de US BioBio",2021-02-01 12:57:59+00:00,918,"Talcahuano, Chile",False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388190324833628166,2021-04-30 17:55:39+00:00,"Patricio Navia dice que “si la derecha llega sin un proyecto de país a la convención constitucional, la nueva Constitución será una sinfonía de las utopías de izquierda a favor de un Estado gigante benefactor que dirija los destinos y la economía”.",0,0,0,0,es,,,,1226511916224348161,DaphneLack,"Don't ever mistake my silence for ignorance, my calmness for acceptance and my kindness for weakness.",2020-02-09 14:24:30+00:00,6305,"Providencia, Chile",False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388186634651414530,2021-04-30 17:40:59+00:00,"Hoy estaremos con @siliconvalle conversando sobre la Nueva Constitución, ya que nos encontramos ad portas de vivir estas elecciones históricas para el país #Distrito11 #ConvencionConstitucional #derechohumanoalagua #nomaszonasdesacrificio todos y todas invitadas 🌱🍃💚 https://t.co/kiIM1e6pqs",3,7,22,0,es,,"['Distrito11', 'ConvencionConstitucional', 'derechohumanoalagua', 'nomaszonasdesacrificio']","[User(username='siliconvalle', id=1161468842046083073, displayname='Siliconvalle', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",602019954,Sara_Larrain,"Ecologista y Directora de @chilesust Quiero un país justo, democrático que proteja la naturaleza y sus ciclos vitales 💚🌱",2012-06-07 14:57:04+00:00,5231,"Santiago, Chile",False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388183114002976774,2021-04-30 17:27:00+00:00,¿Eres candidata o candidato a la Convención Constitucional y adhieres a nuestro decálogo? Entonces sé parte de nuestra campaña y comprométete a llevar la #EducaciónAlaConstitución! 🎒,0,0,3,0,es,,['EducaciónAlaConstitución'],,16392202,Educacion2020,"Fundación nacida de un movimiento ciudadano que busca mejorar la equidad y la calidad en la educación, a través del impulso de políticas públicas.",2008-09-21 16:19:13+00:00,203642,Todo Chile,False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388182720388403202,2021-04-30 17:25:26+00:00,"Según informó la multigremial, entre los detenidos están sus dirigentes Eric Campos y Juan Moreno, ambos candidatos a la Convención Constitucional.

https://t.co/Aq6t3IOzA0",3,3,4,1,es,,,,197473435,el_dinamo,Desde 2010 informando y abriendo espacios de opinión en la sociedad chilena.,2010-10-01 16:03:08+00:00,512291,"Santiago, Chile",False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388180720884064257,2021-04-30 17:17:29+00:00,TPP-11 contra los derechos humanos: ¿límite a la Convención Constitucional? https://t.co/O4PN804X6C #OGM,0,1,0,0,es,,['OGM'],,496651076,Stop_Monsanto,Alimentos transgenicos: qué son y por qué presentan una amenaza. #transgenicos #OGM #GMO #bayer #monsanto,2012-02-19 05:12:15+00:00,5836,Spain,False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1388176036362338313,2021-04-30 16:58:52+00:00,"¡Atención! Este lunes 3 de mayo comienza el Ciclo de Debates junto a candidatas a la Convención Constitucional por el Distrito 24 #LosRíos, que organiza #Facea @UAustraldeChile 
Conoce detalles y la programación diaria aquí: 
https://t.co/hE8lndeR3N
#ValdiviaCL #Facea40años https://t.co/VlzBMavpra",0,3,5,0,es,,"['LosRíos', 'Facea', 'ValdiviaCL', 'Facea40años']","[User(username='UAustraldeChile', id=21862946, displayname='Universidad Austral de Chile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",904081022,faceauach,Facultad de Ciencias Económicas y Administrativas de la UACh.,2012-10-25 15:08:42+00:00,2494,Valdivia,False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
