id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId,archivo,keyword
1388272202143997953,2021-04-30 23:21:00+00:00,"La Convención Constituyente tiene que ser de buena fe, tiene que ser de verdad, tiene que ser diálogo, tiene que ser responsable. Tiene que tener mirada de futuro y no quedarse pegado en las peleas del pasado.

#53 casi al final del voto https://t.co/5oaShOXgCv",11,0,5,1,es,,,,140218199,ClementePerezE,"Papá de 4, abogado y emprendedor.",2010-05-04 22:57:21+00:00,20402,,False,None,Convencion_Constituyente_2021_Q2.csv,Convencion_Constituyente
1388271090665934856,2021-04-30 23:16:35+00:00,"60% de la Cámara de Diputados asumió su cargo por primera vez hace 4 años, son los llamados “rostros nuevos”, hoy si acuerdan algo es cocina para algunos, ¿Cuando los 155 de la Convención Constituyente decidan algo, también será cocina entre cuatro paredes? 
Maximalismo se llama.",37,42,198,4,es,,,,207741909,jgalemparte,"Papá, ser Abogado mi pega y pasión y con lo que me gano la vida, master Ciencia Política. Fundador y Vpdte de @PDemocratasCL",2010-10-25 23:22:35+00:00,98887,Santiago Chile,False,None,Convencion_Constituyente_2021_Q2.csv,Convencion_Constituyente
1388269916281884681,2021-04-30 23:11:55+00:00,"A nivel nacional, hay más de 1.300 candidatos a la Convención Constituyente. Y en el Distrito 21 son 39. Por eso, no sería raro que el día de las elección el voto te parezca extremandamente grande. Y puede que hasta lo veas borroso. Pero acá tenemos la solución. https://t.co/CR8j1Y1025",0,0,1,0,es,,,,213709704,izuninob,"Esposo, padre de seis hijos, ingeniero agrónomo, amante de mi gente y mi tierra.",2010-11-09 16:10:17+00:00,203,,False,None,Convencion_Constituyente_2021_Q2.csv,Convencion_Constituyente
1388268926560313344,2021-04-30 23:07:59+00:00,"Denunciamos a Cristóbal Orrego, candidato a la Convención Constituyente por el Partido Republicano. 
En un debate en 2012, se refirió a las persons gay como “maricas”, los comparó con quienes “padecen” adulterio o pedofilia. #NoMásHomofobia",0,0,1,0,es,,['NoMásHomofobia'],,91038083,LORRAINERGUA,"soy persona antes que todo..sincera ,directa y valiente...digo lo que pienso ....si no te gusta ...lo siento",2009-11-19 04:46:15+00:00,472,rancagua,False,None,Convencion_Constituyente_2021_Q2.csv,Convencion_Constituyente
1388262368422023171,2021-04-30 22:41:55+00:00,"Si por el encuentro de la presidenta del Senado, Yasna Provoste, con el presidente hablan de cocina; no me quiero imaginar como van a cacarear a partir del 17 de mayo, cuando se sepa quienes formarán la Convención Constituyente y como llegarán a acuerdos",0,0,1,0,es,,,,66380192,hvillagran,"Ingeniero Civil Informático.
Poco de informática, mucho de otras cosas.
RT ≠ Estoy de acuerdo",2009-08-17 15:32:33+00:00,2670,"Coronel, Chile",False,None,Convencion_Constituyente_2021_Q2.csv,Convencion_Constituyente
1388252527175606277,2021-04-30 22:02:49+00:00,"Denunciamos a Cristóbal Orrego, candidato a la Convención Constituyente por el Partido Republicano. 
En un debate en 2012, se refirió a las persons gay como “maricas”, los comparó con quienes “padecen” adulterio o pedofilia. #NoMásHomofobia https://t.co/83nrxbDylB",0,5,11,3,es,,['NoMásHomofobia'],,226348317,acciongay,Corporación Chilena de Prevención del SIDA - ACCIONGAY. Desde 1987 trabajando por la salud y los derechos de la comunidad LGBTIQ+ en Chile 🏳️‍🌈🇨🇱,2010-12-13 23:28:23+00:00,14218,"Santiago, Chile",False,None,Convencion_Constituyente_2021_Q2.csv,Convencion_Constituyente
1388240950716243968,2021-04-30 21:16:49+00:00,"@lafundacionsol Esta discusión es muy importante pero debe darse en el próximo gobierno, durante la convención constituyente",0,1,1,0,es,,,"[User(username='lafundacionsol', id=171619651, displayname='Fundación SOL', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",2434828255,jorge_villenas,Sigue el neoliberalismo ...,2014-04-09 03:27:59+00:00,100,Chile,False,1388236503281803270,Convencion_Constituyente_2021_Q2.csv,Convencion_Constituyente
1388222084497776640,2021-04-30 20:01:51+00:00,@fabrizamorav @jgalemparte @danieljadue @PamJiles Había de todo. Pero se sentaron a negociar y ahora vamos a tener una convención constituyente. Que aporte hizo el PC a eso? Pegarse el show desde afuera.,1,0,0,0,es,,,"[User(username='fabrizamorav', id=2614523182, displayname='Fab', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='jgalemparte', id=207741909, displayname='Gabriel Alemparte', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='danieljadue', id=146542753, displayname='Daniel Jadue', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='PamJiles', id=1381789998, displayname='#PamelaJilesDiputada', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",98927183,MarioFunk,Me dijeron zurdo y facho el mismo día. Voz en Motafonkas y en Demerkenz,2009-12-23 17:48:54+00:00,147,,False,1388220162776653824,Convencion_Constituyente_2021_Q2.csv,Convencion_Constituyente
1388219965908688901,2021-04-30 19:53:26+00:00,Hoja en Blanco E05 | Candidatos a la Convención Constituyente https://t.co/sW7oGaM8Z2,0,0,0,0,es,,,,2832279117,estadodiariocom,"Somos un medio digital especializado en noticias jurídicas. Voces nuevas te mostrarán el mundo legal, con todos sus ángulos y perspectivas.",2014-10-15 17:51:38+00:00,3119,"Santiago, Chile",False,None,Convencion_Constituyente_2021_Q2.csv,Convencion_Constituyente
1388202202834116613,2021-04-30 18:42:51+00:00,@CortazarRene No puede formar parte de la convención constituyente,0,0,0,0,es,,,"[User(username='CortazarRene', id=1233865666853326850, displayname='ReneCortazar', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",3210554255,Papasquiaro,Un soliloquio en una lengua muerta,2015-04-27 01:36:42+00:00,2798,,False,None,Convencion_Constituyente_2021_Q2.csv,Convencion_Constituyente
