id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId,archivo,keyword
1410023220951011331,2021-06-29 23:51:47+00:00,"Funcionarios de la SEGPRES y @anefchile denuncian tratos directos arbitrarios y piden revisar a constituyentes revisar las licitaciones para #ConvencionConstitucional. Además, denuncian que @FENCINAM y Ministro @juanjoseossasc se están autoatribuyendo funciones.",0,0,0,0,es,,['ConvencionConstitucional'],"[User(username='anefchile', id=148979668, displayname='ANEF', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='FENCINAM', id=216877452, displayname='Francisco Encina', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='juanjoseossasc', id=816381547, displayname='Juan José Ossa', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",49134211,javierpineda,Abogado @derechouchile y Especialista en RRII @ieiuchile | Comando de Movimientos Sociales: Apruebo Nueva Constitución @AprueboCorazon,2009-06-20 22:00:49+00:00,1816,"Santiago, Chile",False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1410022286690820096,2021-06-29 23:48:04+00:00,"#Recomiendo artículo de @mjvaldes, de mi equipo en Chile, sobre la Convención Constitucional chilena que inicia este domingo #GuíaChile2021

cc @ideograma @SantiagoCastelo",0,4,13,0,es,,"['Recomiendo', 'GuíaChile2021']","[User(username='mjvaldes', id=381687523, displayname='Coté Valdés', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='ideograma', id=18161187, displayname='ideograma', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SantiagoCastelo', id=125848327, displayname='Santiago Castelo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",5713842,antonigr,"Antoni Gutiérrez-Rubí. Asesor de comunicación @ideograma
Impulsor de la @CatedraIDG_UPF  Telegram: t.me/antonigr",2007-05-02 13:55:09+00:00,48990,,True,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1410020608897847304,2021-06-29 23:41:24+00:00,"Proponen a una mujer mapuche para que presida la Convención que escribirá una nueva constitución. #ElisaLoncón🇨🇱 es profesora de inglés y lingüista, y es uno de los nombres que más suena para presidir la Convención Constitucional en #Chile🇨🇱. https://t.co/UiDeQUx7MU",0,0,0,0,es,,"['ElisaLoncón', 'Chile']",,1253128846460833793,MCN_ComGlobal,"Medio de Comunicación Digital 💻
Información instantánea a un click de distancia 🖱
Seguinos en todas nuestras redes 👇🏼
linktr.ee/mcn_comunicaci…",2020-04-23 01:09:45+00:00,420,Buenos Aires - Argentina,False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1410017811968237573,2021-06-29 23:30:17+00:00,"A 5 días de que empiece la Convención Constitucional, escribo junto a @GOjedaVega en @myfairobserver sobre este nuevo hito en la política chilena. Gracias Glenn por la oportunidad de escribir juntos ✍️

Abro hilo con 4 puntos que abordamos 🧵 https://t.co/6ThhWkIe43",1,6,13,1,es,,,"[User(username='GOjedaVega', id=763782913192235009, displayname='Glenn Ojeda Vega', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='myfairobserver', id=287859136, displayname='Fair Observer', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",381687523,mjvaldes,"Periodista, trabajando en Nexos 🔡 👩‍🎓🔙 @MCPC_UNAV 🇪🇦 @fcomuc @ideograma",2011-09-28 19:20:10+00:00,842,"Santiago, Chile",False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1410016683541082119,2021-06-29 23:25:48+00:00,"🔴 El próximo 04 de julio se dará inicio a la Convención Constitucional y a medida que se acerca la fecha los debates toman mayor sentido y urgencia ¿desbordar con movilización y organización o limitarse al cronómetro institucional?

✍🏼 @LaMauraFajardo 

https://t.co/effTLSLCiH",0,1,7,2,es,,,"[User(username='LaMauraFajardo', id=810996287000690689, displayname='Gálvez-Bernabé', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",999328259736244226,MovAnticapital,"🔥 Nuestra hoja de ruta: Anticapitalistas, Feministas, Ecosocialistas e Internacionalistas. Te invitamos a dar el paso junto a nosotres #Súmate",2018-05-23 16:36:38+00:00,2396,Chile,False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1410015332522135554,2021-06-29 23:20:26+00:00,"🗨 ¡Atención #Magallanes! Invitamos a todxs a ser parte de un espacio colectivo para levantar propuestas de participación que serán entregadas a la Convención Constitucional ¡Súmate al #DiálogoConstituyente!
🗓 miércoles 30 ⏰ 18:00h
✍️ Inscríbete en: https://t.co/yWvhHjSzk4 https://t.co/BSmsmH9ZzP",0,1,2,0,es,,"['Magallanes', 'DiálogoConstituyente']",,1222919680438030339,ahrnostoca,Trabajamos articuladamente por una participación inclusiva e incidente.,2020-01-30 16:29:29+00:00,3908,Chile,False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1410013835625439236,2021-06-29 23:14:29+00:00,@mencheviq ¿dices que el Secretario Ejecutivo de la Unidad Secretaría Administrativa de la Convención Constitucional no está para trabajar con la Convención Constitucional?,3,0,1,0,es,,,"[User(username='mencheviq', id=4715533221, displayname='Menchevique! 🇺🇦', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",934521405311520770,RenatoGarinG,,2017-11-25 20:37:20+00:00,114996,"Melipilla, Chile",False,1410013210170773507,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1410013356174594060,2021-06-29 23:12:35+00:00,"👉 Mistral Ensignia, nosotras, tú y #TodasPorUnReglamentoFeminista
En la Articulación Territorial Elena Caffarena elaboramos y presentamos una propuesta de 7 puntos para incluir el enfoque de género en el reglamento que definirá el funcionamiento de la Convención Constitucional https://t.co/PYBXwRF9bd",1,12,25,2,es,,['TodasPorUnReglamentoFeminista'],,56371952,ObservatorioGE,"Iniciativa de org de mujeres y feministas destinada a la reflexión, monitoreo y evaluación del proceso político ¡la pasamos bien!",2009-07-13 13:30:07+00:00,54403,Chile,False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1410013047033319424,2021-06-29 23:11:21+00:00,Los miembros de la #ConvencionConstitucional  no son autoridades públicas...Son miembros de un cuerpo electo con el único y exclusivo propósito de redactar un PROYECTO de texto constitucional que se someterá al escrutinio ciudadano...,2,11,19,0,es,,['ConvencionConstitucional'],,180423565,PabloSanchezM,"Abogado
Ciudadano con libertad de expresión y de emitir opinión",2010-08-19 16:11:58+00:00,1206,Chile,False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
1410010754686898184,2021-06-29 23:02:15+00:00,"oye ahora que salió HBO Max  veanse el segundo episodio de la miniserie de John Adams
no sé pa que se emocionen del sentimiento republicano de una convención constitucional o algo así",0,0,0,0,es,,,,163216621,MeliiDesiree,"🍏 (ella) Ciencia Política y una nerd ñoña futbolera. Aquí porque IG me da ansiedad.
🇨🇱🤝🇵🇪",2010-07-05 21:16:21+00:00,342,"Santiago, Chile",False,None,Convencion_Constitucional_2021_Q2.csv,Convencion_Constitucional
