id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
1465830750738124808,2021-11-30 23:50:59+00:00,"Lo puedes ver por #FB, por #IG o por #YT
Y escuchar en #spotifypodcast #Spotify 
.
#segundavueltaelectoral #Elecciones2021CL #DDHH #ProcesoConstituyente #NuevaConstitución #convenciónconstitucional #convencionconstituyente",0,1,1,0,es,,"['FB', 'IG', 'YT', 'spotifypodcast', 'Spotify', 'segundavueltaelectoral', 'Elecciones2021CL', 'DDHH', 'ProcesoConstituyente', 'NuevaConstitución', 'convenciónconstitucional', 'convencionconstituyente']",,63931742,HelmutKramer,"Humanista que habita #Santiago #Distrito10 
Fundador y vocero de @sobrevive_chile
Parte de @phumanista",2009-08-08 07:55:30+00:00,9422,"Santiago, Chile",False,1465830747919601666
1465825469094264835,2021-11-30 23:30:00+00:00,"👉 OPINIÓN | ALEXIS POLO ( @_AlexisPolo)  | El rol de los medios de comunicación tradicionales en la (des)información del proceso constituyente.

https://t.co/J7N5YL4aVX https://t.co/haGIsNzgjH",2,5,10,0,es,,,"[User(username='_AlexisPolo', id=317539312, displayname='Alexis Polo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1262599990247149569,delosquesobran,"Acompáñanos de lunes a viernes de 10 a 12 en vivo por nuestro canal de YouTube, Facebook y página web. 💬Comenta con #LaVozDeLosQueSobran",2020-05-19 04:24:45+00:00,106943,,False,None
1465802827519836160,2021-11-30 22:00:02+00:00,"💻#SEMINARIO // Vuelve a ver «Empleo Público y #NuevaConstitución». Eduardo Abarzúa: “El proceso constituyente nos ofrece una oportunidad inestimable para fortalecer el empleo público”.

👉Mira en: https://t.co/gHZBWEMK64 #UAHTVDigital @FEN_UAH https://t.co/J9RYareswq",0,2,3,0,es,,"['SEMINARIO', 'NuevaConstitución', 'UAHTVDigital']","[User(username='FEN_UAH', id=1283148697, displayname='Economía y Negocios', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",78429806,uahurtado,"Canal oficial de la UAH: informamos nuestro quehacer universitario y social.
Conéctate a nuestras actividades de extensión en uahurtado.cl/tvdigital",2009-09-29 22:08:02+00:00,8702,Chile,False,None
1465795423432441856,2021-11-30 21:30:36+00:00,"@gonzalowinter explica por qué Boric significa paz y estabilidad para el país, va a respetar el proceso constituyente y el otro candidato reactivará el conflicto y traerá caos, violencia. #VotaBoric #BoricPresidente https://t.co/h6e42mT7kO",0,13,31,0,es,,"['VotaBoric', 'BoricPresidente']","[User(username='gonzalowinter', id=61524459, displayname='Gonzalo Winter 🌳🇨🇱', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",849347132,monica_mendz,"Psicóloga. Cinéfila, mamá de Adri y Bruno. Me duele la injusticia. Me encanta la gente que adopta perritos 😊🐶",2012-09-27 14:24:15+00:00,4077,"Santiago, Chile",False,None
1465794468574113794,2021-11-30 21:26:49+00:00,No caché en qué momento el proceso constituyente se transformó en el viejo pascuero,0,0,0,0,es,,,,613894644,Felipe_R_Cortes,"Opiniones personales. Jack of all trades, master of none",2012-06-20 22:32:54+00:00,1343,"Santiago, Chile",False,None
1465794261425737730,2021-11-30 21:25:59+00:00,"Revisa nuestra Biblioteca Constituyente, un repositorio de todos los contenidos y acciones que la Academia ha producido para apoyar el proceso constituyente: https://t.co/v01qirfzVT https://t.co/mkftURyNfg",0,4,7,0,es,,,,90894874,U_Academia,"Universidad no estatal con vocación pública, democrática, independiente, laica, sin fines de lucro.",2009-11-18 15:43:34+00:00,7380,Av. Condell 343 Providencia,False,None
1465793234534346753,2021-11-30 21:21:54+00:00,Esta es la gente que quiere liderar el proceso constituyente? Que ni siquiera puede leer un fallo?  Sabe que el congreso no tiene iniciativa de gasto ??  Eso quieren modificar en una nueva Constitución?,0,0,3,0,es,,,,2442410682,JesusCentrista,"Nuestras virtudes y nuestros defectos son inseparables, como la fuerza y la materia. Cuando se separan, el hombre ya no existe.",2014-04-13 19:40:38+00:00,176,"Chorrillos, Peru",False,None
1465792773756313602,2021-11-30 21:20:05+00:00,"@EFEnoticias @krisemall Y dada la composición de las cámaras del Congreso para el periodo 11 de marzo de 2022 en adelante,  no hay posibilidad se aprobar un proyecto con este por un buen tiempo.

Lo harán o tratarán de imponer a través del proceso constituyente, no tienen más alternativa.",0,0,0,0,es,,,"[User(username='EFEnoticias', id=105082141, displayname='EFE Noticias', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='krisemall', id=216088466, displayname='Cris🪖🎖🇨🇱🇮🇹', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",3044664670,Mich_Chile,,2015-02-18 14:56:38+00:00,4089,"Santiago, Chile",False,1465778717389688834
1465780960486514693,2021-11-30 20:33:08+00:00,"Defensora cuenta en @24HorasTVN que la segunda parte del #InformeAnual2021 se refiere al proceso constituyente, un análisis del derecho a la participación de NNA en él y los desafíos, pero también rescata los avances que ha logrado la @convencioncl al respecto",1,3,10,0,es,,['InformeAnual2021'],"[User(username='24HorasTVN', id=90227660, displayname='24 Horas', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='convencioncl', id=1399422225674129415, displayname='Chile Convención', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1007282317151305728,defensorianinez,"Defensoría de la Niñez para el resguardo de los derechos humanos de niños, niñas y adolescentes de 🇨🇱",2018-06-14 15:23:13+00:00,79112,Santiago,False,1465780331894788101
1465776392549937152,2021-11-30 20:14:59+00:00,"Por https://t.co/PhIIiPC0es ahora conversamos con la Diputada por el Distrito 5, Carolina Tello @AbogadaTello para conversar sobre los desafíos para los legisladores del #Congreso2021 y el proceso constituyente en la #ConvencionConstitucional . https://t.co/f4mMYQHafy",0,6,21,0,es,,"['Congreso2021', 'ConvencionConstitucional']","[User(username='AbogadaTello', id=1425234056271310853, displayname='Carolina Tello Diputada D5', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",2861818168,todoporlatarde,"El Espacio de la Música chilena
En Radio Nuevo Mundo. Lunes a Viernes de 3 a 7  Richard Sandoval te acompaña en el 930 AM  y radionuevomundo.cl",2014-11-05 02:29:27+00:00,977,"Santiago, Chile",False,None
