id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId,archivo,keyword
1366155509498343426,2021-02-28 22:37:10+00:00,Queremos representar a los ciudadanos y ciudadanos del Distrito 26 en la Convención Constitucional ✊🏽Somos la Lista ZA. Independientes Nueva Constitución. Tenemos asignado los números con el que nos podrán localizar en abril de 2021. Toma nota! ✍🏽 @gdominguez_ @jfgallardoperez https://t.co/7IlL37JxMZ,0,4,3,0,es,,,"[User(username='gdominguez_', id=772898546328694784, displayname='Gaspar Domínguez', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='jfgallardoperez', id=113967932, displayname='Javier Gallardo Pérez', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1229084921433595904,marielanuneza,"Directora, Fundación Senda Darwin, Ancud, Chiloé",2020-02-16 16:48:00+00:00,1168,"Ancud, Chile",False,None,Convencion_Constitucional_2021_Q1.csv,Convencion_Constitucional
1366146773912281088,2021-02-28 22:02:27+00:00,"La nueva constitución será de todos !. Es por eso que hay que unir fuerzas y fortaleza para que a la Convención Constitucional, lleguen los mejores !  
 Votar por los artículos o capítulos  que vinculen a los pueblos indígenas  será una gran misión y labor ... 
#EscañosIndígenas https://t.co/a6VEKx0Pbt",0,5,7,0,es,,['EscañosIndígenas'],,1348039441944883208,10ChVIndigenas,"Desde el Territorio de la Futawillimapu Yonathan Paillacheo Barriga- Maribel Varas Loncuante, Opción Escaños Reservados por el Pueblo Mapuche, Distrito 25-26",2021-01-09 22:50:34+00:00,69,,False,None,Convencion_Constitucional_2021_Q1.csv,Convencion_Constitucional
1366140288859791363,2021-02-28 21:36:41+00:00,Súper @mechitasdeclavo importancia del reglamento en la convención constitucional y necesidad de establecer participación ciudadana deliberativa y trazable muy en línea con diálogo del próximo sábado https://t.co/C03WB95ZHC,1,4,12,0,es,,,"[User(username='mechitasdeclavo', id=1544157475267612673, displayname='Mechitas de Clavo', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",56173061,dmlynarz,"Soy madre, Trabajadora. Ñuñoína de toda la vida y mezcla de múltiples migrantes",2009-07-12 19:45:28+00:00,11530,"Santiago, Chile",False,None,Convencion_Constitucional_2021_Q1.csv,Convencion_Constitucional
1366125924773744649,2021-02-28 20:39:36+00:00,"En un lugar emblemático de la Carretera Austral, en el ingreso a Bahía Murta.

Lista ""A PULSO, por el Buen Vivir"". En la gira al sur, rumbo a la Convención Constitucional.

🌱 Por una Constitución Ecológica
🏥 Por derechos sociales garantizados
👩‍👩‍👧‍👧 Por más y más democracia https://t.co/KJ3Bl5mJlS",1,15,41,0,es,,,,41361170,patsegura,"En la Ciudad de los Césares, hermosa tierra. Ciudadano. Periodista. Mis imperdibles: Aysén Reserva de Vida / AC / Todas las causas hermanas.",2009-05-20 13:48:12+00:00,8260,Puerto Guadal,False,None,Convencion_Constitucional_2021_Q1.csv,Convencion_Constitucional
1366123581659369475,2021-02-28 20:30:17+00:00,"¿Votarías por Giovanna Grandón en la Convención Constitucional?

Vota en la historia de nuestro Instagram Oficial: elecciones_epch https://t.co/jVwlLu5G3H",6,2,19,0,es,,,,1160768217721331713,elecciones_epch,"Elecciones Presidenciales Chile es un Medio de comunicación pluralista e imparcial, que muestra diferentes posturas políticas, informando del acontecer nacional",2019-08-12 04:21:23+00:00,18969,Chile,False,None,Convencion_Constitucional_2021_Q1.csv,Convencion_Constitucional
1366122288022769670,2021-02-28 20:25:09+00:00,"¿Votarías por Gonzalo Blumel en la Convención Constitucional?

Vota en la historia de nuestro Instagram Oficial: elecciones_epch

@gonzaloblumel https://t.co/wjVZc0Mp7N",4,1,4,1,es,,,"[User(username='gonzaloblumel', id=141358432, displayname='Gonzalo Blumel', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1160768217721331713,elecciones_epch,"Elecciones Presidenciales Chile es un Medio de comunicación pluralista e imparcial, que muestra diferentes posturas políticas, informando del acontecer nacional",2019-08-12 04:21:23+00:00,18969,Chile,False,None,Convencion_Constitucional_2021_Q1.csv,Convencion_Constitucional
1366120042958643202,2021-02-28 20:16:14+00:00,"¿Votarías por Daniel Stingo en la Convención Constitucional?

Vota en la historia de nuestro Instagram Oficial: elecciones_epch

@danielstingo https://t.co/SurCyXKx1z",5,1,14,1,es,,,"[User(username='danielstingo', id=1126281482, displayname='Daniel Stingo Camus', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1160768217721331713,elecciones_epch,"Elecciones Presidenciales Chile es un Medio de comunicación pluralista e imparcial, que muestra diferentes posturas políticas, informando del acontecer nacional",2019-08-12 04:21:23+00:00,18969,Chile,False,None,Convencion_Constitucional_2021_Q1.csv,Convencion_Constitucional
1366119741870505988,2021-02-28 20:15:02+00:00,"¿Ya nos sigues en #Instagram? 👉   https://t.co/TNp9AZ25ly
Acompáñanos en este proceso para llegar a la #ConvenciónConstitucional",0,2,10,0,es,,"['Instagram', 'ConvenciónConstitucional']",,1298003916978716672,NoNeutrales,"Independientes, no neutrales. Personas de distintas generaciones y actividades trabajando por una #NuevaConstitución #AprueboParaSonreír #Apruebo",2020-08-24 21:08:47+00:00,17884,Chile,False,None,Convencion_Constitucional_2021_Q1.csv,Convencion_Constitucional
1366118201411649539,2021-02-28 20:08:55+00:00,"@gmobastias Cuál ""proceso constituyente""?

#ConvenciónConstitucional
#NiChichaNiLimoná....o8(n)8o.",0,1,0,0,es,,"['ConvenciónConstitucional', 'NiChichaNiLimoná']","[User(username='gmobastias', id=242281175, displayname='Guillermo Bastias', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",627530269,Moragahector,"Sí, soy yo..o8(^^)8o.",2012-07-05 16:37:40+00:00,1206,,False,1366097015126556673,Convencion_Constitucional_2021_Q1.csv,Convencion_Constitucional
1366113055222939649,2021-02-28 19:48:28+00:00,Convención Constitucional y disputa del poder. https://t.co/417CJ1Schc,0,1,0,0,es,,,,177995682,PedroDavisU,Trabajando por una mejor comuna y un mejor país,2010-08-13 16:06:36+00:00,19168,Chile en Chile y el Exterior,False,None,Convencion_Constitucional_2021_Q1.csv,Convencion_Constitucional
