id,date,rawContent,replyCount,retweetCount,likeCount,quoteCount,lang,place,hashtags,mentionedUsers,user_id,user_name,user_renderedDescription,user_join_date,user_followers,user_location,user_verified,inReplyToTweetId
1465830750738124808,2021-11-30 23:50:59+00:00,"Lo puedes ver por #FB, por #IG o por #YT
Y escuchar en #spotifypodcast #Spotify 
.
#segundavueltaelectoral #Elecciones2021CL #DDHH #ProcesoConstituyente #NuevaConstitución #convenciónconstitucional #convencionconstituyente",0,1,1,0,es,,"['FB', 'IG', 'YT', 'spotifypodcast', 'Spotify', 'segundavueltaelectoral', 'Elecciones2021CL', 'DDHH', 'ProcesoConstituyente', 'NuevaConstitución', 'convenciónconstitucional', 'convencionconstituyente']",,63931742,HelmutKramer,"Humanista que habita #Santiago #Distrito10 
Fundador y vocero de @sobrevive_chile
Parte de @phumanista",2009-08-08 07:55:30+00:00,9421,"Santiago, Chile",False,1465830747919601666
1465828623479308291,2021-11-30 23:42:32+00:00,@bien_facho Para que decir mas...se enseña con el ejemplo. ...igualito a los viajes y carretes de la Convencion constituyente.,0,3,6,0,es,,,,1324116410759602178,300SRT1,"Quimico.
Quimico Farmaceutico.
Magister en Administracion de Empresas UST.
MBA",2020-11-04 22:29:21+00:00,13,"Santiago, Chile",False,1465754577496649735
1465820683296935936,2021-11-30 23:10:59+00:00,"Los mafiosos de la Convención Constituyente están esperando a ver quien gana la elección presidencial para ver qué deciden respecto a los períodos de gobierno... La #IzquierdaMiserable, más miserable que nunca.",0,0,1,0,es,"Place(id='01d461fd3da860bd', fullName='Providencia, Chile', name='Providencia', type='city', country='Chile', countryCode='CL')",['IzquierdaMiserable'],,70878608,Pantera_Chileno,I walk alone.,2009-09-02 04:09:01+00:00,27993,"Santiago, Chile",False,None
1465804360806543361,2021-11-30 22:06:07+00:00,Convención constituyente: Cumplir lo que los políticos ofrecen durante su campaña y castigo por no cumplir - ¡Firma la petición! https://t.co/GbD2l0GXqi vía @ChangeorgChile,0,0,0,0,es,,,"[User(username='ChangeorgChile', id=1222212057874993153, displayname='Change.org Chile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",767043977883385856,clovisantonio33,,2016-08-20 17:01:50+00:00,1,Cnnc,False,None
1465797453035286539,2021-11-30 21:38:40+00:00,"VAYA...... LA LISTA DEL PUEBLO(LA MISMA QUE TIENE CAPTURADA A LA CONVENCIÓN CONSTITUYENTE) Y SOMETIDO A CHILE VAMOS AL ANONIMATO, SIN VOZ NI VOTO,ESE SERA NUESTRO DESTINO ,SI GANA BORIC ,¡¡CON ESTOS DICTADORES Y TOTALITARIOS DE ULTRAIZQUIERDA!!...",0,0,0,0,es,,,,2880357382,EFrelijj,"TRATANDO de aguantar los peores 4 años de la historia de nuestro país,lleno de inmigrantes,delicuentes,con un ordinario y fracasado abogado de Presidente!!.puff",2014-11-17 01:49:30+00:00,629,,False,None
1465796138200670208,2021-11-30 21:33:27+00:00,"@pordoizab7 @biobio Mijo, no puede renunciar... La constitucion no lo deja, si le molesta, presente a la. Convencion constituyente su idea de q los parlamentarios deban renunciar si quieren hacer campaña",5,0,3,0,es,,,"[User(username='pordoizab7', id=3454231768, displayname='Pablo Ordoiza Baraho', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='biobio', id=14638581, displayname='BioBioChile', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1646278668,sebafg_14,"Colocolino 🖤🤍, hincha, fanático y socio al día del CSyD Colo-Colo N° A-103.314
Piscolero
Futbolero

Constructor Civil UTFSM",2013-08-04 22:49:35+00:00,750,"Quillota, Chile",False,1465792234066890753
1465791163202301953,2021-11-30 21:13:41+00:00,"@RadioDuna @MarcosBarrazaG OJO Claramente a este comunista y a su partido d extrema izquierda no le gustó como quedó el Congreso (equilibrado) por lo que en la Convención constituyente los #zurdofascistas tratarán de acortar los periodos de los parlamentarios democráticamente elegidos 
#rechazodesalida2022",0,0,0,0,es,,"['zurdofascistas', 'rechazodesalida2022']","[User(username='RadioDuna', id=31414330, displayname='Radio Duna', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='MarcosBarrazaG', id=978796628877479936, displayname='Marcos Barraza', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",167455898,BirreteyToga,,2010-07-16 16:53:14+00:00,1026,Chile,False,1465757525278556161
1465788115721850891,2021-11-30 21:01:34+00:00,"En el marco de la Convención Constituyente de la Provincia de Salta, estaré exponiendo en la Conferencia sobre el Poder Ejecutivo Provincial: duración del mandato e inhabilidades. https://t.co/7ONxQfFZyK",0,0,12,0,es,,,,908672415202516994,vibanezrosaz,"Profesor, abogado y doctor en Ciencias Jurídicas y Sociales. Ministro de Gobierno, Trabajo y Justicia en @MendozaGobierno.",2017-09-15 12:42:40+00:00,3237,"Mendoza, Argentina",False,None
1465769125544927236,2021-11-30 19:46:06+00:00,"@RenatoGarinG Y Ud. aún era diputado cuando se fue como candidato a la Convención Constituyente.
Hoy fue el aborto, mañana puede ser otro tema para el que sus electores le habían mandatado legislar hasta marzo. Pero, pensando en su país, Ud. decidió otra cosa😉",1,1,45,1,es,,,"[User(username='RenatoGarinG', id=934521405311520770, displayname='Renato Garin González', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",838336567,Cintia_Carcamo,"Licenciada en Humanidades.
Chascona por definición, formadora por vocación. Humanista por formación y deformación. Orgullosamente del 38%💪🏻",2012-09-21 18:22:26+00:00,187,"Los Ángeles, Chile",False,1465738128837259273
1465768185920065537,2021-11-30 19:42:22+00:00,"#ConvencionConstituyente 

El gobernador @JMCarvajalG junto al jefe de la división de Planificación del Gobierno Regional Álex Ruiz y los dirigentes vecinales de #Iquique Hugo Marín y de #AltoHospicio Yubiza Cabeza participan en la sesión N°16 de la comisión de @convencioncl https://t.co/Y7dbzhmr0t",1,6,4,0,es,,"['ConvencionConstituyente', 'Iquique', 'AltoHospicio']","[User(username='JMCarvajalG', id=392081509, displayname='Gobernador José Miguel Carvajal', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='convencioncl', id=1399422225674129415, displayname='Chile Convención', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",1281610321,Gore_Tarapaca,"Cuenta oficial de @Gore_Tarapaca Iquique, Alto Hospicio y El Tamarugal. El Gobernador Regional es @JMCarvajalG
#GobernandoDesdeLosTerritorios
#GanaTarapacá",2013-03-19 21:47:42+00:00,25502,"Iquique, Chile",True,None
